SampleID	vaginal_1	vaginal_2	vaginal_3	vaginal_4	vaginal_5	vaginal_6	vaginal_7	vaginal_8	vaginal_9	vaginal_10	vaginal_11	vaginal_12	vaginal_13	vaginal_14	vaginal_15	vaginal_16	vaginal_17	vaginal_18	vaginal_19	vaginal_20	vaginal_21	vaginal_22	vaginal_23	vaginal_24	vaginal_25	vaginal_26	vaginal_27	vaginal_28	vaginal_29	vaginal_30	vaginal_31	vaginal_32	vaginal_33	vaginal_34	vaginal_35	vaginal_36	vaginal_37	vaginal_38	vaginal_39	vaginal_40	vaginal_41	vaginal_42	vaginal_43	vaginal_44	vaginal_45	vaginal_46	vaginal_47	vaginal_48	vaginal_49	vaginal_50	vaginal_51	vaginal_52	vaginal_53	vaginal_54	vaginal_55	vaginal_56	vaginal_57	vaginal_58	vaginal_59	vaginal_60	vaginal_61	vaginal_62	vaginal_63	vaginal_64	vaginal_65	vaginal_66	vaginal_67	vaginal_68	vaginal_69	vaginal_70	vaginal_71	vaginal_72	vaginal_73	vaginal_74	vaginal_75	vaginal_76	vaginal_77	vaginal_78	vaginal_79	vaginal_80	vaginal_81	vaginal_82	vaginal_83	vaginal_84	vaginal_85	vaginal_86	vaginal_87	vaginal_88	vaginal_89	vaginal_90	vaginal_91	vaginal_92	vaginal_93	vaginal_94	vaginal_95	vaginal_96	vaginal_97	vaginal_98	vaginal_99	vaginal_100
vaginal_78	0.930335	0.915799	0.923018	0.927893	0.76782	0.900158	0.915844	0.829979	0.868497	0.961714	0.872698	0.955075	0.882946	0.958974	0.921989	0.879456	0.800969	0.912654	0.849444	0.868248	0.839253	0.909833	0.789595	0.910583	0.847504	0.930944	0.905608	0.741758	0.931654	0.968949	0.906732	0.875001	0.925188	0.847969	0.940277	0.86477	0.95834	0.89479	0.83698	0.972006	0.837647	0.952936	0.883355	0.922132	0.856802	0.886759	0.812862	0.945158	0.88686	0.898285	0.868554	0.840851	0.871525	0.870766	0.931745	0.761445	0.826719	0.94232	1	0.838142	0.928793	0.951908	0.890466	0.894696	0.854869	0.873949	0.87346	0.849547	0.895036	0.883329	0.792896	0.925373	0.965649	0.842718	0.858731	0.871001	0.843722	0	0.87359	0.831048	0.956432	0.829767	0.805403	0.864329	0.895724	0.906521	0.966646	0.939979	0.830173	0.844456	0.990982	0.878903	0.92741	0.842867	0.900237	0.903005	0.936645	0.906585	0.817812	0.976531
vaginal_79	0.889184	0.858768	0.918898	0.962433	0.908113	0.849816	0.938015	0.910683	0.857642	0.842893	0.796061	0.881186	0.858868	0.808542	0.923146	0.79934	0.913966	0.882661	0.874765	0.811339	0.845903	0.962748	0.790875	0.91959	0.904915	0.85503	0.890983	0.826673	0.84079	0.983625	0.978048	0.818193	0.93196	0.90696	0.931228	0.885132	0.977614	0.844781	0.863462	0.956743	0.831813	0.969801	0.791338	0.885901	0.808934	0.790754	0.861408	0.86106	0.865576	0.857609	0.767883	0.820266	0.930101	0.803425	0.958143	0.928069	0.952018	0.930742	0.974614	0.872029	0.839947	0.929598	0.822575	0.869015	0.874635	0.781853	0.74672	0.873818	0.923789	0.884058	0.875846	0.878089	0.924844	0.843779	0.753946	0.864942	0.814606	0.87359	0	0.822371	0.90835	0.82568	0.873254	0.847582	0.817101	0.849012	0.88257	0.936819	0.912319	0.880341	0.885701	0.905995	0.807363	0.876682	0.93838	0.941135	0.933386	0.878735	0.834474	0.89017
vaginal_80	0.929577	0.954629	0.927538	0.973807	0.95243	0.797271	0.967011	0.756392	0.79949	0.92136	0.949453	0.864676	0.858601	0.849355	0.930672	0.858615	0.979871	0.898342	0.7669	0.89425	0.897431	0.899486	0.809251	0.874018	0.91265	0.859667	0.765836	0.82536	0.85954	0.932548	0.922261	0.867861	0.853884	0.96321	0.911636	0.934235	0.90287	0.868841	0.85821	0.906413	0.859928	0.932545	0.858384	0.901782	0.929962	0.796921	0.854535	0.922939	0.847282	0.926245	0.911799	0.816416	0.967548	0.918602	0.874418	0.859739	0.880779	0.896967	0.964276	0.900856	0.794045	0.841299	0.915334	0.893348	0.873473	0.901315	0.89878	0.86492	0.797721	0.901629	0.942001	0.895115	0.973719	0.836774	0.929171	0.777939	0.841756	0.831048	0.822371	0	0.980793	0.793169	0.868386	0.845762	0.897855	0.940026	0.956375	0.875894	0.811926	0.928234	0.908209	0.992161	0.967232	0.834371	0.874549	0.961428	0.935182	0.975254	0.883698	0.898898
vaginal_81	0.989333	0.918102	0.975908	1	0.844863	0.828504	0.914729	0.854239	0.883899	0.971446	0.754186	0.939141	0.958951	0.961672	1	0.967752	0.974539	0.910852	0.961314	0.995366	0.935941	0.943286	0.965467	0.92578	0.984374	0.984553	0.926182	0.986252	0.901492	0.993847	0.994231	0.950852	0.954226	0.822222	0.993847	0.854771	0.960461	0.988065	0.876749	0.961117	0.890421	0.975215	0.940814	0.989423	0.962675	0.934799	0.971401	0.918013	0.818174	0.979729	0.948774	0.969955	0.907416	0.926946	0.946751	0.984801	0.92838	0.973553	1	0.818156	0.895566	0.945812	0.925863	0.923431	0.943344	0.877731	0.958324	0.990393	0.994721	0.980026	0.935589	0.969353	0.986484	0.992587	0.824478	0.990906	0.912462	0.956432	0.90835	0.980793	0	0.971148	0.977485	0.93088	0.925341	0.916071	1	1	0.972727	0.933193	0.961737	1	0.956848	0.938541	0.936144	0.971038	0.948184	0.968809	0.950582	0.953777
vaginal_82	0.940366	0.938395	0.844275	0.972203	0.926904	0.897955	0.871609	0.926951	0.830597	0.823384	0.893092	0.948611	0.850532	0.888096	0.893588	0.844846	0.81406	0.912765	0.895597	0.818053	0.739837	0.928014	0.854375	0.977172	0.91706	0.905702	0.776398	0.885232	0.872844	0.987589	0.821247	0.863969	0.94541	0.912094	0.872723	0.834693	0.85599	0.821746	0.884898	0.838587	0.892898	0.877684	0.803725	0.887411	0.861684	0.868427	0.802991	0.869705	0.895207	0.949803	0.773498	0.848434	0.858385	0.832479	0.914697	0.922993	0.940116	0.944309	0.954181	0.851602	0.825595	0.898639	0.831463	0.913711	0.924772	0.872837	0.836393	0.900157	0.896548	0.869742	0.785419	0.864206	0.91835	0.911328	0.872304	0.79715	0.833134	0.829767	0.82568	0.793169	0.971148	0	0.910072	0.877802	0.851821	0.900736	0.824593	0.937184	0.828501	0.852726	0.919376	0.910516	0.876957	0.788376	0.814009	0.924808	0.917547	0.807904	0.868348	0.87812
vaginal_83	0.967387	0.930318	0.851799	0.942289	0.941018	0.939691	0.89121	0.821593	0.917715	0.894383	0.867597	0.943072	0.944894	0.939013	0.860324	0.898376	0.75589	0.944209	0.799973	0.934664	0.820641	0.9462	0.867912	0.956791	0.906435	0.918876	0.941019	0.822926	0.942834	0.947445	0.816988	0.830091	0.884933	0.891999	0.818797	0.912603	0.94252	0.876219	0.855696	0.961017	0.819609	0.898856	0.832853	0.914589	0.869242	0.811668	0.836879	0.894575	0.844257	0.878265	0.795671	0.859216	0.899069	0.892345	0.941931	0.939456	0.911631	0.862385	1	0.895006	0.940181	0.971027	0.96518	0.909185	0.880009	0.916414	0.900227	0.892699	0.811055	0.943388	0.799415	0.923284	0.904641	0.791181	0.882934	0.898919	0.747539	0.805403	0.873254	0.868386	0.977485	0.910072	0	0.954652	0.872118	0.869946	0.902006	1	0.902577	0.854694	0.922942	0.947529	0.909819	0.855027	0.894221	0.892783	0.919766	0.866113	0.754057	0.970161
vaginal_84	0.968612	0.916837	0.928975	0.92239	0.934275	0.907006	0.921869	0.747687	0.855137	0.926054	0.871526	0.870022	0.861687	0.979177	0.858854	0.760085	0.897286	0.990943	0.870932	0.870945	0.941215	0.911044	0.867698	0.903803	0.928714	0.828499	0.868638	0.745112	0.82914	0.928963	0.842667	0.879945	0.870073	0.928306	0.953916	0.804306	0.984229	0.845801	0.808246	0.943786	0.854993	0.875518	0.774735	0.986547	0.887827	0.850649	0.902871	0.967613	0.94686	0.950568	0.944661	0.841078	0.917587	0.745307	0.873749	0.949996	0.914882	0.883611	0.818308	0.858353	0.928493	0.834168	0.852479	0.903525	0.975617	0.713294	0.955719	0.894007	0.908246	0.91116	0.898997	0.976058	0.939003	0.899178	0.88708	0.932514	0.869717	0.864329	0.847582	0.845762	0.93088	0.877802	0.954652	0	0.866456	0.817807	0.956315	0.799702	0.862179	0.889454	0.933691	0.976828	0.986473	0.858282	0.850635	0.904633	0.958395	0.898782	0.891739	0.962654
vaginal_85	0.872957	0.922376	0.855003	0.93746	0.937085	0.852471	0.890125	0.832602	0.857915	0.744197	0.888244	0.836577	0.880192	0.85787	0.881941	0.90033	0.936535	0.866701	0.814772	0.917023	0.843648	1	0.91973	0.987539	0.815869	0.91378	0.854072	0.904656	0.719449	0.887215	0.987003	0.857626	0.928669	0.863207	0.888868	0.866729	0.965363	0.841351	0.890236	0.963462	0.888595	0.832494	0.887472	0.896458	0.883507	0.804065	0.837062	0.952793	0.888374	0.895134	0.86651	0.874557	0.788843	0.815368	0.856377	0.985828	0.920138	0.935725	0.807661	0.873647	0.920742	0.993403	0.845684	0.871033	0.89732	0.866668	0.845209	0.870081	0.882968	0.85792	0.868332	0.879959	0.854959	0.89763	0.893289	0.836484	0.822731	0.895724	0.817101	0.897855	0.925341	0.851821	0.872118	0.866456	0	0.884251	0.936894	0.987165	0.797993	0.827385	0.988158	0.883941	0.853508	0.919838	0.881373	0.828406	0.916479	0.817641	0.824755	0.886368
vaginal_86	0.873698	0.910452	0.93643	0.837677	0.983604	0.874755	0.862097	0.919132	0.834716	0.921393	0.833145	0.966653	0.934118	0.883581	0.938477	0.833858	0.962618	0.950232	0.955931	0.927206	0.848441	0.913513	0.843524	0.965108	0.921191	0.883026	0.897992	0.878682	0.783754	0.954211	0.913768	0.85722	0.954223	0.867671	0.91085	0.885094	0.962852	0.890197	0.654476	0.895637	0.727163	0.966714	0.816373	0.800864	0.822853	0.89123	0.853105	0.787049	0.84975	0.914882	0.910256	0.881534	0.932515	0.885822	0.878083	0.804403	0.91268	0.921127	0.965199	0.935425	0.867102	0.950179	0.900166	0.920615	0.942435	0.849044	0.912132	0.868347	0.787306	0.828409	0.834683	0.948984	0.990012	0.823505	0.832306	0.849349	0.866883	0.906521	0.849012	0.940026	0.916071	0.900736	0.869946	0.817807	0.884251	0	0.915097	0.986053	0.902041	0.812331	0.930301	0.934206	0.964775	0.928275	0.901812	0.87844	0.88879	0.884372	0.872087	0.906943
vaginal_87	0.948291	0.942974	0.983045	0.947222	1	0.959565	1	0.940138	0.952503	0.914227	0.888129	0.966367	0.961799	0.905481	0.778109	0.910767	0.92821	0.982397	0.882296	0.821224	0.754856	0.975098	0.872175	0.874331	0.924083	0.855501	0.868955	0.950365	0.965905	1	0.918476	0.885412	1	0.968581	0.927032	0.933543	0.98773	0.876256	0.948571	0.942572	0.979614	0.969549	0.918464	0.981206	0.833391	0.896708	0.95335	0.942834	0.926533	0.974794	0.647656	0.885923	0.978906	0.974334	0.864269	0.981594	1	0.978659	1	0.934462	0.942782	1	0.959434	0.825671	0.944236	0.916586	0.994002	0.960947	0.987549	0.952661	0.929825	0.929241	0.994186	0.873869	0.876545	0.96164	0.957065	0.966646	0.88257	0.956375	1	0.824593	0.902006	0.956315	0.936894	0.915097	0	0.923529	0.993513	0.857999	0.919879	0.981526	0.860297	0.799564	0.936427	0.981206	0.996297	0.928353	0.966211	0.922286
vaginal_88	0.982198	1	1	0.947222	0.944665	0.922122	0.978575	0.930828	0.906287	0.994166	0.985945	0.915909	0.956784	0.941386	0.917947	0.87971	0.963476	0.969351	0.855289	0.933389	0.978575	0.976774	0.923501	0.876972	0.747514	1	0.901069	0.807598	0.883993	1	1	0.901713	1	1	0.942818	0.956304	1	0.971998	0.974381	0.980444	0.903389	0.929349	0.956859	0.962293	0.975528	0.904752	0.980498	0.98331	0.961731	0.960709	0.981327	0.907304	0.957161	0.97821	1	0.944771	0.941936	0.779356	1	0.972703	0.980788	0.772575	0.973486	0.921617	0.969801	0.789004	0.978574	0.925847	0.958994	0.94319	1	0.982489	0.97821	0.931641	0.97324	0.912722	0.972148	0.939979	0.936819	0.875894	1	0.937184	1	0.799702	0.987165	0.986053	0.923529	0	0.996684	0.99647	0.938545	0.995907	1	0.904779	0.944873	1	0.966455	0.98784	0.92037	0.902443
vaginal_89	0.88015	0.861757	0.914566	0.952208	0.982378	0.934228	0.792685	0.869238	0.930716	0.941281	0.90185	0.974279	0.957548	0.884233	0.874453	0.894524	0.888847	0.804552	0.76571	0.841111	0.873452	0.956389	0.914412	0.841157	0.846304	0.9403	0.890575	0.789778	0.915149	0.754155	0.918024	0.903716	0.930975	0.918424	0.853914	0.934025	0.880103	0.823607	0.864505	0.960342	0.86097	0.917799	0.94992	0.974517	0.758727	0.872987	0.891853	0.937074	0.887258	0.918313	0.963182	0.805468	0.809052	0.952176	0.948137	0.99054	0.85981	0.929436	0.912845	0.84728	0.887966	0.955865	0.873791	0.865832	0.943182	0.965183	0.946185	0.889947	0.748926	0.954447	0.953549	0.884263	0.766862	0.891729	0.913087	0.890788	0.861689	0.830173	0.912319	0.811926	0.972727	0.828501	0.902577	0.862179	0.797993	0.902041	0.993513	0.996684	0	0.812509	0.953765	0.94097	0.953052	0.835655	0.919484	0.844299	0.932003	0.863809	0.868191	0.99494
vaginal_90	0.948602	0.746278	0.93913	0.952053	0.880428	0.913159	0.953344	0.86553	0.954442	0.88383	0.940415	0.980138	0.967673	0.94814	0.925489	0.911374	0.886968	0.918803	0.916995	0.915721	0.850674	0.937527	0.868223	0.975577	0.890619	0.90225	0.933905	0.883122	0.871253	0.991712	0.991338	0.832895	0.893599	0.819888	0.913394	0.902078	0.963988	0.903225	0.789089	0.864767	0.798059	0.930162	0.85014	0.917251	0.854433	0.869536	0.886944	0.963214	0.889552	0.887879	0.862309	0.875195	0.948853	0.925026	0.917785	0.900892	0.926192	0.927623	0.963149	0.875792	0.951679	0.976291	0.895027	0.883726	0.978359	0.924816	0.941759	0.869392	0.930267	0.924919	0.803283	0.918103	0.877245	0.910416	0.846696	0.904368	0.87645	0.844456	0.880341	0.928234	0.933193	0.852726	0.854694	0.889454	0.827385	0.812331	0.857999	0.99647	0.812509	0	0.979292	0.918924	0.95746	0.892917	0.93366	0.979006	0.868647	0.865611	0.871489	0.964154
vaginal_91	0.832385	0.967802	0.971808	1	1	0.95886	0.949505	0.931322	0.927298	0.890423	0.89052	0.960745	0.935218	0.974149	0.936607	0.950116	0.923821	0.903195	0.990277	0.969595	0.926483	0.961553	0.927558	0.918947	0.885669	0.979381	0.966026	0.868591	0.892372	1	0.926009	0.907045	0.961203	0.969298	0.974271	0.956492	0.845635	0.905511	0.961107	0.991822	0.918339	0.933815	0.989832	0.966033	0.897687	0.959539	0.91373	0.890217	0.877489	0.927543	0.896129	0.958551	0.970514	0.968487	0.971727	1	0.996507	0.814969	1	0.915978	0.900714	0.854523	0.996624	0.870705	0.902272	0.902792	0.823111	0.920117	0.913229	0.926926	0.95071	0.867362	0.956085	0.821354	0.984222	0.944867	0.964945	0.990982	0.885701	0.908209	0.961737	0.919376	0.922942	0.933691	0.988158	0.930301	0.919879	0.938545	0.953765	0.979292	0	0.975261	0.942241	0.980167	0.930104	1	0.857753	0.887488	0.973904	0.958078
vaginal_92	0.971167	0.964937	0.924099	0.953255	0.910868	0.9957	1	0.961038	0.981866	0.936053	0.976558	0.993371	0.950764	0.973503	0.924397	0.950386	0.914687	0.956247	0.972347	0.997475	0.91433	1	0.956853	0.988056	0.871197	0.943104	0.920116	0.929834	0.940514	1	0.89911	0.947477	0.989374	0.893201	0.978532	0.965185	0.979335	0.908014	0.98988	0.976482	0.957396	0.933117	0.925752	0.848111	0.981213	0.896106	0.870032	0.988567	0.942771	0.93155	0.962119	0.956342	0.944134	0.899598	0.994972	0.976461	1	0.993545	0.959897	0.98903	0.983715	0.995907	0.901107	0.972192	0.987941	0.956025	0.954464	0.981782	0.991364	0.79911	0.883597	0.990235	0.905021	0.951096	0.957448	0.893541	0.894109	0.878903	0.905995	0.992161	1	0.910516	0.947529	0.976828	0.883941	0.934206	0.981526	0.995907	0.94097	0.918924	0.975261	0	1	0.911551	0.94093	0.961662	0.916772	0.96565	0.90312	0.907254
vaginal_93	1	1	0.955411	0.893001	0.954384	0.913211	1	0.968385	0.989539	0.870229	0.895402	0.983995	0.938838	0.912169	1	0.922494	0.926832	0.98411	0.900176	0.93014	0.756395	1	0.957756	0.923391	0.960249	0.990385	0.935212	0.969892	0.96073	1	1	0.959755	0.963425	0.904308	0.97533	0.926763	1	0.893972	0.962092	0.933026	0.884873	0.928969	0.902359	0.991454	0.893097	0.969494	0.953087	0.931409	0.89082	0.978179	0.785356	0.932993	0.927422	0.924252	0.948684	1	0.8955	0.919965	0.990469	0.982698	0.910479	1	0.996919	1	0.907551	0.900887	0.926097	0.968212	0.951517	0.931188	0.835586	0.893315	1	0.992354	0.882226	0.929543	0.981425	0.92741	0.807363	0.967232	0.956848	0.876957	0.909819	0.986473	0.853508	0.964775	0.860297	1	0.953052	0.95746	0.942241	1	0	0.982489	0.960812	0.961424	0.982046	1	0.965939	0.957431
vaginal_94	0.980997	0.898195	0.823496	0.840696	0.986634	0.937582	0.8976	0.853987	0.886013	0.899469	0.975756	0.865937	0.881486	0.939271	0.848835	0.936748	0.835032	0.97901	0.728594	0.729796	0.898927	0.871991	0.910419	0.815899	0.900467	0.814219	0.705369	0.863204	0.863137	0.920605	0.868003	0.888418	0.913484	0.930819	0.87015	0.8904	0.963074	0.881802	0.900873	0.959369	0.923862	0.948086	0.873353	0.926776	0.849296	0.795806	0.911992	0.927467	0.846205	0.902654	0.928457	0.918473	0.867112	0.853262	0.960668	0.927655	0.964256	0.924472	0.989072	0.947423	0.842848	0.903651	0.821641	0.74848	0.944089	0.856895	0.871498	0.889747	0.923237	0.8527	0.878604	0.911922	0.926966	0.800279	0.950597	0.819877	0.83012	0.842867	0.876682	0.834371	0.938541	0.788376	0.855027	0.858282	0.919838	0.928275	0.799564	0.904779	0.835655	0.892917	0.980167	0.911551	0.982489	0	0.808862	0.88619	0.95589	0.890233	0.84372	0.914462
vaginal_95	0.961284	0.887249	0.919193	0.948537	0.946248	0.868666	0.894868	0.849451	0.894279	0.918411	0.942789	0.82559	0.88114	0.93318	0.843024	0.865124	0.832551	0.989527	0.836066	0.86136	0.912436	0.80561	0.928024	0.858163	0.902318	0.875281	0.866753	0.908995	0.892259	0.94069	0.851582	0.866448	0.846422	0.92375	0.887482	0.845563	0.960961	0.784036	0.838812	0.967005	0.911328	0.939849	0.829469	0.903862	0.794462	0.787095	0.857334	0.828654	0.829231	0.975678	0.931042	0.883619	0.860931	0.869604	0.921411	0.894597	0.929462	0.884412	0.987177	0.911266	0.87487	0.95891	0.847152	0.953346	0.899245	0.933392	0.86512	0.942271	0.913313	0.947189	0.848321	0.924132	0.934912	0.891757	0.949304	0.85789	0.830519	0.900237	0.93838	0.874549	0.936144	0.814009	0.894221	0.850635	0.881373	0.901812	0.936427	0.944873	0.919484	0.93366	0.930104	0.94093	0.960812	0.808862	0	0.922295	0.89189	0.777723	0.872199	0.899509
vaginal_96	1	0.974086	0.870153	0.773186	0.919807	0.973546	0.874485	0.921378	0.727117	0.870095	0.957461	0.972896	0.756678	0.91099	0.87641	0.916169	0.959064	1	0.856088	0.910532	0.93596	0.942896	0.950764	1	0.928016	0.857412	0.97014	0.906123	0.882611	0.840439	1	0.810913	0.987102	0.838278	0.939192	0.922741	0.977973	0.935185	0.97591	0.940788	0.838757	0.853411	0.814888	0.782348	0.764558	0.976994	0.961114	0.895621	0.93455	0.951316	0.8843	0.950301	0.841751	0.863096	0.910166	0.845166	0.939608	0.933887	0.908885	0.922207	0.920853	1	0.979387	0.932672	0.967045	0.883368	0.889781	0.942752	0.788417	0.864467	0.977121	0.936311	0.858139	0.964007	0.969432	0.871752	0.836639	0.903005	0.941135	0.961428	0.971038	0.924808	0.892783	0.904633	0.828406	0.87844	0.981206	1	0.844299	0.979006	1	0.961662	0.961424	0.88619	0.922295	0	1	0.903574	0.936198	0.972533
vaginal_97	0.949036	0.959085	0.96863	1	0.921687	0.883209	0.914504	0.848245	0.954711	0.852365	0.870588	0.971113	0.951879	0.969093	1	0.925415	0.929139	0.997979	0.964484	0.95336	0.954075	0.936252	0.925364	0.890074	0.975319	0.942023	0.908557	0.849209	0.963145	0.936252	0.991744	0.963337	0.973671	0.77873	0.922735	0.871745	0.907811	0.888509	0.93991	0.960762	0.882821	0.920615	0.850134	0.819862	0.911885	0.885082	0.958641	0.877833	0.888275	0.984616	0.975538	0.906933	0.96169	0.895402	0.954567	0.948494	0.844515	0.897136	0.954058	0.845659	0.965787	0.885835	0.932816	0.898702	0.899558	0.93195	0.953362	0.895081	0.948631	0.980985	0.925006	0.93177	0.974048	0.871847	0.939925	0.938089	0.899904	0.936645	0.933386	0.935182	0.948184	0.917547	0.919766	0.958395	0.916479	0.88879	0.996297	0.966455	0.932003	0.868647	0.857753	0.916772	0.982046	0.95589	0.89189	1	0	0.92215	0.926611	0.941474
vaginal_98	0.883475	0.911478	0.872328	0.994944	0.98814	0.942596	0.775197	0.894331	0.921143	0.847048	0.936314	0.926994	0.9758	0.944712	0.809661	0.890873	0.905155	0.980197	0.892946	0.881981	0.916237	0.896142	0.945993	0.928558	0.871321	0.921805	0.884885	0.900553	0.917197	0.900199	0.837096	0.862421	0.936535	0.901048	0.917561	0.880481	0.981699	0.881582	0.941576	0.895119	0.811644	0.990587	0.910374	0.936216	0.831162	0.915236	0.895954	0.951285	0.861587	0.904192	0.903316	0.860794	0.820368	0.823972	0.931423	0.967843	0.972601	0.946133	0.959271	0.927841	0.889523	1	0.846373	0.892313	0.866129	0.91398	0.885532	0.844139	0.875272	0.907547	0.918538	0.8854	0.897941	0.869143	0.947963	0.969627	0.772554	0.906585	0.878735	0.975254	0.968809	0.807904	0.866113	0.898782	0.817641	0.884372	0.928353	0.98784	0.863809	0.865611	0.887488	0.96565	1	0.890233	0.777723	0.903574	0.92215	0	0.912927	0.885622
vaginal_99	0.957806	0.917713	0.959728	0.977986	0.970923	0.923574	0.918497	0.860352	0.797204	0.871801	0.882066	0.918189	0.919897	0.909969	0.939234	0.81176	0.914773	0.870505	0.864497	0.887618	0.899629	0.964858	0.822175	0.939895	0.779098	0.890936	0.884426	0.817531	0.893245	0.946969	0.858244	0.864038	0.912774	0.889367	0.820851	0.814879	0.950109	0.899352	0.877606	0.955577	0.886786	0.936871	0.880078	0.939774	0.77742	0.806004	0.89155	0.901485	0.921697	0.895723	0.924297	0.891364	0.856537	0.892248	0.934296	0.956763	0.883544	0.921335	0.991644	0.868464	0.856558	0.960176	0.79847	0.880421	0.915324	0.837322	0.866985	0.833192	0.914853	0.920948	0.84037	0.824751	0.875122	0.770647	0.844341	0.797026	0.746336	0.817812	0.834474	0.883698	0.950582	0.868348	0.754057	0.891739	0.824755	0.872087	0.966211	0.92037	0.868191	0.871489	0.973904	0.90312	0.965939	0.84372	0.872199	0.936198	0.926611	0.912927	0	0.876776
vaginal_100	0.917734	0.860835	0.839362	0.914208	0.946951	0.971024	0.953893	0.963561	0.939735	0.851522	0.856956	0.881805	0.993895	0.826721	0.905698	0.887579	0.980528	0.966648	0.958233	0.919371	0.898369	0.927599	0.968895	0.955174	0.86204	0.817171	0.889321	0.9736	0.801066	1	0.972691	0.896873	0.955609	0.994981	0.932025	0.925068	0.939602	0.941265	0.983384	0.933936	0.898667	0.965907	0.880284	0.919739	0.906371	0.893255	0.9126	0.927667	0.917228	0.956	0.926733	0.977604	0.942921	0.927866	0.959281	0.945765	0.95317	0.93474	1	0.957389	0.832601	0.945492	0.737826	0.97406	0.964345	0.839751	0.944687	0.825927	0.969566	0.951608	0.906776	0.951701	0.703364	0.895966	0.961381	0.910824	0.813491	0.976531	0.89017	0.898898	0.953777	0.87812	0.970161	0.962654	0.886368	0.906943	0.922286	0.902443	0.99494	0.964154	0.958078	0.907254	0.957431	0.914462	0.899509	0.972533	0.941474	0.885622	0.876776	0
