SampleID	building_1	building_2	building_3	building_4	building_5	building_6	building_7	building_8	building_9	building_10	building_11	building_12	building_13	building_14	building_15	building_16	building_17	building_18	building_19	building_20	building_21	building_22	building_23	building_24	building_25	building_26	building_27	building_28	building_29	building_30	building_31	building_32	building_33	building_34	building_35	building_36	building_37	building_38	building_39	building_40	building_41	building_42	building_43	building_44	building_45	building_46	building_47	building_48	building_49	building_50	building_51	building_52	building_53	building_54	building_55	building_56	building_57	building_58	building_59	building_60	building_61	building_62	building_63	building_64	building_65	building_66	building_67	building_68	building_69	building_70	building_71	building_72	building_73	building_74	building_75	building_76	building_77	building_78	building_79	building_80	building_81	building_82	building_83	building_84	building_85	building_86	building_87	building_88	building_89	building_90	building_91	building_92	building_93	building_94	building_95	building_96	building_97	building_98	building_99	building_100
building_81	0.61181	0.585116	0.646923	0.652588	0.663941	0.644248	0.635846	0.612197	0.640217	0.661531	0.696082	0.637088	0.618093	0.704268	0.60762	0.618721	0.697486	0.668963	0.65864	0.632624	0.650378	0.617871	0.639487	0.675672	0.603204	0.620124	0.642525	0.65843	0.700678	0.637932	0.656692	0.647231	0.664455	0.663844	0.617157	0.624632	0.671595	0.683959	0.691699	0.669683	0.620709	0.671194	0.630221	0.649138	0.658523	0.685263	0.621771	0.674714	0.65147	0.657062	0.662944	0.650735	0.61912	0.676342	0.698086	0.607559	0.656668	0.666387	0.594575	0.637259	0.642858	0.671475	0.660006	0.591947	0.647665	0.660446	0.638596	0.628162	0.673037	0.629523	0.621472	0.644272	0.684806	0.625966	0.67492	0.685055	0.577934	0.648766	0.668466	0.671211	0	0.580513	0.680734	0.684574	0.66494	0.602183	0.697209	0.641422	0.619498	0.6139	0.676297	0.651626	0.583128	0.68301	0.596647	0.653145	0.65858	0.608265	0.621956	0.588354
building_82	0.607793	0.603672	0.62892	0.666486	0.647727	0.616297	0.561478	0.572636	0.602457	0.631898	0.699015	0.609395	0.643417	0.638295	0.615518	0.60077	0.668148	0.655718	0.590866	0.593979	0.682776	0.603509	0.600703	0.652062	0.588133	0.594665	0.602864	0.666478	0.633322	0.597598	0.625599	0.601809	0.627288	0.619229	0.557763	0.616366	0.644495	0.659244	0.664476	0.635361	0.576067	0.626856	0.608778	0.615231	0.647289	0.64699	0.601194	0.625565	0.619639	0.633894	0.584407	0.65708	0.576207	0.680442	0.648675	0.571997	0.656071	0.665593	0.618823	0.615333	0.617488	0.605	0.609834	0.570288	0.609355	0.629931	0.591767	0.616165	0.633048	0.607038	0.584924	0.597576	0.680205	0.622781	0.628042	0.60784	0.58459	0.575638	0.611677	0.655858	0.580513	0	0.621107	0.616206	0.640821	0.570148	0.65112	0.596478	0.646104	0.582135	0.633075	0.59681	0.594353	0.663065	0.604988	0.608582	0.586281	0.61806	0.621933	0.602936
building_83	0.635611	0.663503	0.714525	0.712963	0.664538	0.651206	0.664491	0.657744	0.663384	0.683941	0.692433	0.642938	0.634215	0.727751	0.653902	0.681718	0.689547	0.707112	0.675165	0.685855	0.690869	0.677742	0.695704	0.678879	0.680924	0.642099	0.662364	0.701044	0.676559	0.683083	0.688173	0.690993	0.675843	0.715761	0.626301	0.703977	0.769414	0.696913	0.738837	0.68093	0.667583	0.677578	0.696366	0.722903	0.684728	0.724289	0.670111	0.649309	0.694997	0.679275	0.682099	0.651235	0.677701	0.753695	0.712973	0.631866	0.707535	0.73141	0.713566	0.686289	0.6744	0.657412	0.679044	0.672257	0.675007	0.677425	0.695739	0.671157	0.699493	0.690675	0.657519	0.693571	0.725714	0.669368	0.718374	0.697026	0.66154	0.662235	0.693092	0.703948	0.680734	0.621107	0	0.690339	0.678382	0.638005	0.716352	0.64511	0.697229	0.620132	0.687787	0.676817	0.651285	0.760374	0.647397	0.688651	0.680034	0.644497	0.652681	0.671894
building_84	0.664215	0.617645	0.675109	0.673297	0.660276	0.655216	0.640885	0.642125	0.697971	0.650548	0.71079	0.639349	0.702247	0.716599	0.654453	0.621468	0.710312	0.690659	0.640361	0.631651	0.690053	0.684397	0.67468	0.667817	0.659992	0.647067	0.633875	0.724884	0.675115	0.639554	0.644395	0.654372	0.7018	0.71056	0.65853	0.71404	0.709255	0.681771	0.711268	0.657724	0.656881	0.672333	0.703393	0.695403	0.632206	0.734425	0.643663	0.698252	0.652174	0.650495	0.620474	0.692648	0.654187	0.697076	0.718498	0.638672	0.650401	0.660159	0.662854	0.710907	0.642009	0.710137	0.691112	0.655473	0.648841	0.671993	0.648307	0.663588	0.695093	0.660011	0.625972	0.652459	0.66363	0.64954	0.665741	0.703443	0.685551	0.709428	0.698556	0.685079	0.684574	0.616206	0.690339	0	0.689153	0.622643	0.668298	0.643533	0.682533	0.625217	0.679026	0.642683	0.656387	0.686998	0.676096	0.643414	0.656313	0.643208	0.649069	0.650879
building_85	0.655335	0.655716	0.671583	0.741483	0.712916	0.611526	0.683502	0.634231	0.688366	0.685261	0.687883	0.642171	0.632547	0.717027	0.596117	0.631649	0.755651	0.706853	0.647512	0.621272	0.652517	0.661292	0.670759	0.706917	0.643446	0.657757	0.686575	0.721173	0.661581	0.683761	0.658847	0.694567	0.714241	0.686902	0.635987	0.680934	0.704443	0.680255	0.6582	0.665289	0.656074	0.668823	0.675088	0.671655	0.666744	0.649372	0.638785	0.701649	0.652473	0.658852	0.664181	0.637884	0.61079	0.726058	0.687349	0.624962	0.687405	0.650132	0.653729	0.657161	0.654329	0.651368	0.706835	0.656976	0.67524	0.657782	0.624098	0.66373	0.663544	0.649796	0.648194	0.648466	0.743172	0.634634	0.679468	0.701789	0.646048	0.654576	0.629987	0.696192	0.66494	0.640821	0.678382	0.689153	0	0.639146	0.649732	0.608421	0.677137	0.616289	0.666392	0.672473	0.641812	0.734941	0.668322	0.695733	0.618182	0.688472	0.632465	0.665765
building_86	0.618964	0.591829	0.633825	0.654101	0.658558	0.578488	0.586013	0.620851	0.633647	0.613596	0.669155	0.598995	0.598402	0.694545	0.57996	0.591042	0.658148	0.660405	0.634418	0.584354	0.6222	0.574855	0.595336	0.639929	0.629783	0.601114	0.618703	0.67031	0.662142	0.592998	0.647263	0.641962	0.647442	0.670342	0.58186	0.646562	0.648221	0.662544	0.689604	0.589931	0.572969	0.606268	0.610021	0.591115	0.590582	0.661045	0.580702	0.674427	0.604944	0.64025	0.653573	0.627861	0.572665	0.638173	0.660161	0.565323	0.612355	0.641113	0.638676	0.665185	0.621533	0.621356	0.649548	0.572879	0.585651	0.62942	0.557794	0.617412	0.647116	0.576622	0.621762	0.618623	0.683706	0.613617	0.616345	0.63927	0.611142	0.66229	0.646672	0.637641	0.602183	0.570148	0.638005	0.622643	0.639146	0	0.675787	0.591354	0.583148	0.594986	0.655224	0.609151	0.618961	0.64752	0.620155	0.640777	0.605954	0.629878	0.610133	0.644492
building_87	0.646129	0.643726	0.695678	0.73482	0.665397	0.61074	0.612512	0.619927	0.687728	0.682278	0.704585	0.637565	0.658336	0.706388	0.691913	0.623233	0.653501	0.728299	0.638781	0.639694	0.672509	0.642448	0.711598	0.678738	0.647111	0.650972	0.676738	0.705422	0.713147	0.670214	0.680743	0.667302	0.719238	0.690818	0.629853	0.732361	0.655934	0.670117	0.696434	0.70806	0.612282	0.669056	0.650182	0.663463	0.668872	0.700552	0.64877	0.711146	0.676168	0.687701	0.665085	0.65604	0.640684	0.707213	0.701334	0.641833	0.651654	0.68402	0.651259	0.685072	0.660889	0.683913	0.679621	0.642979	0.663884	0.690003	0.640202	0.645624	0.686442	0.645407	0.697717	0.633696	0.687985	0.681453	0.656216	0.690671	0.625443	0.669805	0.632532	0.700033	0.697209	0.65112	0.716352	0.668298	0.649732	0.675787	0	0.643422	0.69087	0.669	0.670616	0.630281	0.677978	0.705045	0.663167	0.694399	0.630511	0.641337	0.651029	0.69794
building_88	0.631484	0.619259	0.634843	0.703981	0.681919	0.613407	0.648431	0.629538	0.639605	0.668077	0.677899	0.635224	0.62624	0.694758	0.565994	0.625109	0.681312	0.628686	0.617273	0.591455	0.640306	0.621915	0.605334	0.625003	0.621717	0.611352	0.637759	0.651016	0.650969	0.637458	0.595864	0.648253	0.627498	0.657838	0.585687	0.615387	0.710436	0.616792	0.670203	0.591864	0.608962	0.628634	0.606891	0.611214	0.639212	0.636412	0.661193	0.663412	0.650298	0.665079	0.61815	0.667331	0.613905	0.695919	0.661523	0.606366	0.63421	0.674013	0.661866	0.658598	0.647914	0.64097	0.620346	0.63361	0.61034	0.647324	0.626189	0.616265	0.589459	0.615766	0.576611	0.600527	0.664734	0.641138	0.648296	0.650464	0.646393	0.574285	0.65073	0.67981	0.641422	0.596478	0.64511	0.643533	0.608421	0.591354	0.643422	0	0.609546	0.622402	0.652223	0.622751	0.604996	0.673071	0.603366	0.647307	0.61242	0.616921	0.654847	0.651402
building_89	0.627094	0.620945	0.599361	0.697339	0.696225	0.63877	0.640507	0.627568	0.627239	0.680052	0.71654	0.617442	0.622282	0.660901	0.642239	0.659498	0.70405	0.687887	0.67365	0.606412	0.682805	0.615695	0.610593	0.650998	0.619497	0.620043	0.636717	0.685425	0.717967	0.613026	0.645799	0.649534	0.660379	0.642815	0.623234	0.689722	0.721435	0.656723	0.691693	0.644998	0.670762	0.640249	0.652927	0.655761	0.659972	0.676404	0.642509	0.676281	0.656564	0.709484	0.645964	0.669989	0.610728	0.668761	0.709273	0.637501	0.635468	0.687413	0.682643	0.664154	0.647789	0.640502	0.651154	0.60319	0.645434	0.656344	0.628955	0.655811	0.66137	0.67194	0.640207	0.620882	0.710523	0.623791	0.638815	0.652124	0.626115	0.675965	0.686987	0.694144	0.619498	0.646104	0.697229	0.682533	0.677137	0.583148	0.69087	0.609546	0	0.659855	0.65883	0.672225	0.645945	0.645879	0.604282	0.638556	0.624267	0.67546	0.656631	0.677426
building_90	0.603802	0.594213	0.64655	0.695369	0.63577	0.590057	0.630569	0.594723	0.656447	0.613443	0.666089	0.641879	0.615345	0.710323	0.600045	0.62201	0.687315	0.65778	0.601279	0.62349	0.61223	0.594949	0.655759	0.67025	0.613751	0.610417	0.631635	0.657994	0.640395	0.597182	0.647959	0.637179	0.659083	0.671321	0.559674	0.693857	0.653916	0.650074	0.69331	0.628494	0.620653	0.635617	0.606137	0.604997	0.663776	0.667591	0.597913	0.652018	0.611245	0.645796	0.641744	0.587685	0.57591	0.684851	0.678028	0.575758	0.691405	0.604039	0.634472	0.629752	0.641641	0.617575	0.628384	0.602829	0.616017	0.652048	0.615527	0.613078	0.663876	0.611563	0.60306	0.616971	0.694397	0.640114	0.624487	0.646435	0.613971	0.588554	0.621737	0.634075	0.6139	0.582135	0.620132	0.625217	0.616289	0.594986	0.669	0.622402	0.659855	0	0.644257	0.603913	0.622812	0.693742	0.620693	0.601653	0.601634	0.639194	0.616119	0.642384
building_91	0.651804	0.668437	0.669316	0.688271	0.702539	0.626054	0.65796	0.631908	0.646802	0.66362	0.636163	0.648791	0.6238	0.722279	0.650739	0.650925	0.671357	0.654954	0.640407	0.638849	0.650983	0.663165	0.633485	0.713842	0.665839	0.620829	0.609869	0.662382	0.649132	0.638452	0.648592	0.653845	0.716186	0.678345	0.646518	0.676009	0.692479	0.693144	0.685366	0.635306	0.601782	0.653492	0.68964	0.63328	0.664984	0.654105	0.682602	0.671827	0.652652	0.705006	0.64866	0.632928	0.663074	0.696635	0.639551	0.62096	0.675965	0.67671	0.661024	0.642552	0.637262	0.700117	0.661459	0.62871	0.660302	0.719283	0.653193	0.620311	0.677725	0.645818	0.596895	0.60984	0.674628	0.625161	0.687872	0.688003	0.644721	0.691886	0.614792	0.68311	0.676297	0.633075	0.687787	0.679026	0.666392	0.655224	0.670616	0.652223	0.65883	0.644257	0	0.637938	0.631055	0.744898	0.649245	0.675846	0.634376	0.654839	0.655512	0.665834
building_92	0.638232	0.687469	0.676884	0.684747	0.674576	0.643588	0.606095	0.615183	0.672964	0.634456	0.681389	0.625069	0.643708	0.722335	0.61019	0.609276	0.636827	0.683224	0.631961	0.602527	0.67323	0.618685	0.611442	0.642958	0.657931	0.621409	0.684477	0.669037	0.666325	0.659465	0.629794	0.691524	0.688448	0.697465	0.624327	0.702694	0.684854	0.656306	0.696767	0.635022	0.591885	0.650081	0.596947	0.628582	0.661894	0.647806	0.651815	0.667646	0.650857	0.701051	0.622339	0.624238	0.638356	0.691881	0.65435	0.623961	0.69736	0.654491	0.623213	0.666529	0.61726	0.63207	0.645443	0.631258	0.650595	0.692206	0.629126	0.615394	0.69082	0.652874	0.652296	0.644582	0.696514	0.633619	0.669427	0.661933	0.648114	0.645245	0.63991	0.661039	0.651626	0.59681	0.676817	0.642683	0.672473	0.609151	0.630281	0.622751	0.672225	0.603913	0.637938	0	0.654255	0.686826	0.665564	0.638435	0.633446	0.664499	0.6487	0.691465
building_93	0.617343	0.575182	0.667428	0.705602	0.705434	0.630912	0.616317	0.631913	0.673004	0.663067	0.682985	0.647523	0.62181	0.683491	0.617638	0.624388	0.692297	0.66524	0.676779	0.626814	0.618056	0.661996	0.623634	0.658629	0.603226	0.618203	0.653635	0.657227	0.688153	0.620537	0.636496	0.631371	0.726575	0.665675	0.609733	0.684485	0.6683	0.70187	0.694816	0.659419	0.597745	0.681743	0.691538	0.668387	0.669661	0.652494	0.610931	0.689872	0.634765	0.699498	0.604989	0.630998	0.649519	0.703397	0.705719	0.657979	0.671812	0.656424	0.62389	0.703443	0.622353	0.675484	0.68135	0.611244	0.634555	0.662063	0.654644	0.64835	0.683186	0.638456	0.604167	0.670276	0.691988	0.61761	0.693516	0.702598	0.583892	0.592169	0.643617	0.697664	0.583128	0.594353	0.651285	0.656387	0.641812	0.618961	0.677978	0.604996	0.645945	0.622812	0.631055	0.654255	0	0.677394	0.629386	0.641158	0.672429	0.616579	0.645013	0.641798
building_94	0.679486	0.673069	0.728568	0.739061	0.732983	0.666492	0.673409	0.66632	0.701053	0.731632	0.701918	0.657867	0.657088	0.735811	0.640163	0.699582	0.695068	0.705237	0.71026	0.688211	0.726104	0.649062	0.664954	0.725296	0.65541	0.654118	0.692692	0.74365	0.691096	0.668056	0.711289	0.711179	0.73416	0.711703	0.678986	0.745409	0.708952	0.669854	0.728698	0.659064	0.688352	0.675962	0.708438	0.682023	0.711331	0.720784	0.727743	0.722402	0.668887	0.720218	0.705044	0.709505	0.666511	0.751274	0.734295	0.684957	0.707853	0.700481	0.684844	0.737608	0.663098	0.739776	0.705981	0.673447	0.656135	0.722661	0.653887	0.687053	0.703463	0.669133	0.654125	0.653152	0.698093	0.681237	0.658512	0.727699	0.682454	0.705472	0.706467	0.725356	0.68301	0.663065	0.760374	0.686998	0.734941	0.64752	0.705045	0.673071	0.645879	0.693742	0.744898	0.686826	0.677394	0	0.677088	0.648689	0.72227	0.682156	0.718587	0.684156
building_95	0.587956	0.639034	0.627066	0.617906	0.668222	0.605832	0.602159	0.591194	0.633417	0.664084	0.661316	0.638123	0.601296	0.691147	0.598653	0.60644	0.709814	0.658463	0.594201	0.577606	0.647958	0.65713	0.671727	0.643947	0.616569	0.622595	0.613663	0.687368	0.639582	0.615709	0.659099	0.642261	0.679842	0.63069	0.58652	0.64491	0.682876	0.657525	0.630396	0.624225	0.600786	0.62045	0.631262	0.633288	0.654372	0.640245	0.628622	0.644391	0.668731	0.640066	0.640795	0.627747	0.618086	0.659878	0.671194	0.586815	0.68331	0.662959	0.640455	0.662667	0.61589	0.614482	0.632692	0.611319	0.635091	0.659586	0.622126	0.629951	0.637656	0.629413	0.645612	0.643524	0.694576	0.648551	0.647803	0.662383	0.609451	0.593378	0.673407	0.680175	0.596647	0.604988	0.647397	0.676096	0.668322	0.620155	0.663167	0.603366	0.604282	0.620693	0.649245	0.665564	0.629386	0.677088	0	0.663234	0.606465	0.636204	0.630697	0.642783
building_96	0.632571	0.655998	0.646328	0.678682	0.652924	0.662838	0.641066	0.62215	0.653691	0.665311	0.693841	0.636006	0.649393	0.691364	0.606088	0.622608	0.664563	0.683125	0.673475	0.651667	0.66327	0.629836	0.686368	0.673072	0.662106	0.63412	0.637912	0.646523	0.704397	0.583418	0.629558	0.652894	0.682665	0.646125	0.6628	0.684823	0.681211	0.645007	0.70741	0.640004	0.618577	0.644451	0.6312	0.642702	0.683776	0.715339	0.62969	0.666125	0.662998	0.662062	0.648654	0.672695	0.584106	0.678807	0.711069	0.61546	0.679693	0.657648	0.641736	0.6365	0.651899	0.663187	0.63972	0.645055	0.659978	0.681333	0.630484	0.643425	0.693913	0.642521	0.608276	0.64767	0.713387	0.641223	0.654852	0.711598	0.644794	0.664741	0.615772	0.68497	0.653145	0.608582	0.688651	0.643414	0.695733	0.640777	0.694399	0.647307	0.638556	0.601653	0.675846	0.638435	0.641158	0.648689	0.663234	0	0.63226	0.659074	0.665974	0.638807
building_97	0.629687	0.631522	0.655585	0.672292	0.681353	0.603628	0.592824	0.600138	0.640899	0.604841	0.682792	0.594802	0.600223	0.65109	0.6111	0.570743	0.663572	0.662247	0.593788	0.609883	0.662412	0.631032	0.620585	0.653544	0.616617	0.599673	0.602466	0.664225	0.650166	0.613432	0.625727	0.606493	0.672633	0.627347	0.593419	0.634916	0.637189	0.68561	0.636438	0.654693	0.604281	0.68215	0.643656	0.612463	0.651698	0.665708	0.656476	0.646532	0.638048	0.649732	0.637535	0.673678	0.577511	0.648099	0.652632	0.595987	0.650847	0.649373	0.657897	0.656139	0.610235	0.652352	0.63878	0.61023	0.646533	0.656694	0.610385	0.6071	0.652701	0.628129	0.587644	0.613502	0.704366	0.647061	0.620305	0.656977	0.608564	0.609685	0.642497	0.66576	0.65858	0.586281	0.680034	0.656313	0.618182	0.605954	0.630511	0.61242	0.624267	0.601634	0.634376	0.633446	0.672429	0.72227	0.606465	0.63226	0	0.669555	0.610912	0.630852
building_98	0.63821	0.620501	0.670633	0.685811	0.675014	0.603618	0.614822	0.653764	0.671617	0.647785	0.655904	0.624565	0.611705	0.722438	0.642528	0.629671	0.676841	0.673748	0.65064	0.661107	0.65853	0.650651	0.661653	0.669546	0.634958	0.599189	0.641804	0.651586	0.653498	0.653821	0.665844	0.656698	0.624674	0.685807	0.581914	0.706712	0.700307	0.658741	0.709797	0.655844	0.611706	0.693137	0.664383	0.670717	0.64916	0.659196	0.669707	0.676305	0.65298	0.701741	0.682443	0.638956	0.602463	0.71177	0.704592	0.643622	0.630237	0.684117	0.634178	0.667574	0.685514	0.652773	0.677159	0.606198	0.652266	0.702036	0.648259	0.680746	0.647127	0.646493	0.633445	0.621389	0.688045	0.628495	0.649115	0.658638	0.643892	0.655736	0.635839	0.706446	0.608265	0.61806	0.644497	0.643208	0.688472	0.629878	0.641337	0.616921	0.67546	0.639194	0.654839	0.664499	0.616579	0.682156	0.636204	0.659074	0.669555	0	0.649122	0.683531
building_99	0.651088	0.612955	0.610429	0.67571	0.631784	0.606164	0.645897	0.609758	0.624141	0.656681	0.676279	0.606092	0.615069	0.718213	0.62524	0.606185	0.653976	0.675421	0.612812	0.635649	0.614507	0.613226	0.665197	0.666209	0.634271	0.627874	0.62304	0.661951	0.651382	0.646689	0.676985	0.628824	0.690902	0.691248	0.595131	0.676966	0.662257	0.658947	0.70039	0.639613	0.612875	0.646542	0.609169	0.657407	0.635655	0.696371	0.625925	0.677997	0.646504	0.651512	0.62663	0.63689	0.634596	0.728265	0.627213	0.58046	0.691236	0.69918	0.656366	0.664553	0.59818	0.626975	0.637293	0.654045	0.630532	0.667705	0.621112	0.642921	0.664698	0.62378	0.591644	0.613695	0.69427	0.653618	0.671374	0.648999	0.592902	0.649723	0.631096	0.66355	0.621956	0.621933	0.652681	0.649069	0.632465	0.610133	0.651029	0.654847	0.656631	0.616119	0.655512	0.6487	0.645013	0.718587	0.630697	0.665974	0.610912	0.649122	0	0.66507
building_100	0.662093	0.609173	0.667846	0.659763	0.681895	0.630615	0.638926	0.596014	0.65724	0.669356	0.683755	0.643302	0.664376	0.693544	0.625819	0.640301	0.705332	0.670083	0.604415	0.642222	0.643452	0.662096	0.681549	0.679244	0.622951	0.63684	0.657127	0.64472	0.691255	0.603856	0.657824	0.653845	0.711902	0.62402	0.619519	0.635204	0.709936	0.664312	0.682901	0.686574	0.665156	0.671312	0.69043	0.633005	0.690311	0.693129	0.623349	0.630713	0.654752	0.611669	0.648693	0.665247	0.616605	0.692882	0.716819	0.61746	0.694738	0.67206	0.596069	0.669597	0.632665	0.656757	0.641279	0.641152	0.658016	0.67536	0.671394	0.652361	0.702284	0.616563	0.602176	0.629203	0.707896	0.652533	0.696306	0.682963	0.658101	0.670861	0.660987	0.698462	0.588354	0.602936	0.671894	0.650879	0.665765	0.644492	0.69794	0.651402	0.677426	0.642384	0.665834	0.691465	0.641798	0.684156	0.642783	0.638807	0.630852	0.683531	0.66507	0
