ID	Distance	Compared_with	Profilers	SampleID	Colour	Matrix
S1010	0.531747687	Truth_Sequence_abundance	Bracken	Gut5	Gut	Motified_rAD
S1011	0.1850663	Truth_Sequence_abundance	Bracken	Oral1	Oral	Motified_rAD
S1012	0.1599436	Truth_Sequence_abundance	Bracken	Oral2	Oral	Motified_rAD
S1013	0.304704095	Truth_Sequence_abundance	Bracken	Oral3	Oral	Motified_rAD
S1014	0.132188891	Truth_Sequence_abundance	Bracken	Oral4	Oral	Motified_rAD
S1015	0.248954488	Truth_Sequence_abundance	Bracken	Oral5	Oral	Motified_rAD
S1016	0.163219685	Truth_Sequence_abundance	Bracken	Skin1	Skin	Motified_rAD
S1017	0.097239141	Truth_Sequence_abundance	Bracken	Skin2	Skin	Motified_rAD
S1018	0.065546447	Truth_Sequence_abundance	Bracken	Skin3	Skin	Motified_rAD
S1019	0.067723141	Truth_Sequence_abundance	Bracken	Skin4	Skin	Motified_rAD
S1020	0.095007373	Truth_Sequence_abundance	Bracken	Skin5	Skin	Motified_rAD
S1021	0.019055323	Truth_Sequence_abundance	Bracken	Vaginal1	Vaginal	Motified_rAD
S1022	0.134224525	Truth_Sequence_abundance	Bracken	Vaginal2	Vaginal	Motified_rAD
S1023	0.069387706	Truth_Sequence_abundance	Bracken	Vaginal3	Vaginal	Motified_rAD
S1024	0.10999887	Truth_Sequence_abundance	Bracken	Vaginal4	Vaginal	Motified_rAD
S1025	0.147858846	Truth_Sequence_abundance	Bracken	Vaginal5	Vaginal	Motified_rAD
S1026	0.353360948	Truth_Sequence_abundance	Kraken2	Building1	Building	Motified_rAD
S1027	0.335859969	Truth_Sequence_abundance	Kraken2	Building2	Building	Motified_rAD
S1028	0.66278468	Truth_Sequence_abundance	Kraken2	Building3	Building	Motified_rAD
S1029	0.125978381	Truth_Sequence_abundance	Kraken2	Building4	Building	Motified_rAD
S1030	0.814400659	Truth_Sequence_abundance	Kraken2	Building5	Building	Motified_rAD
S1031	0.684572508	Truth_Sequence_abundance	Kraken2	Gut1	Gut	Motified_rAD
S1032	0.792869701	Truth_Sequence_abundance	Kraken2	Gut2	Gut	Motified_rAD
S1033	1.183924287	Truth_Sequence_abundance	Kraken2	Gut3	Gut	Motified_rAD
S1034	0.524614382	Truth_Sequence_abundance	Kraken2	Gut4	Gut	Motified_rAD
S1035	0.516023944	Truth_Sequence_abundance	Kraken2	Gut5	Gut	Motified_rAD
S1036	0.170796607	Truth_Sequence_abundance	Kraken2	Oral1	Oral	Motified_rAD
S1037	0.451544629	Truth_Sequence_abundance	Kraken2	Oral2	Oral	Motified_rAD
S1038	0.206018317	Truth_Sequence_abundance	Kraken2	Oral3	Oral	Motified_rAD
S1039	0.402201642	Truth_Sequence_abundance	Kraken2	Oral4	Oral	Motified_rAD
S1040	0.401724298	Truth_Sequence_abundance	Kraken2	Oral5	Oral	Motified_rAD
S1041	0.351431573	Truth_Sequence_abundance	Kraken2	Skin1	Skin	Motified_rAD
S1042	0.32698036	Truth_Sequence_abundance	Kraken2	Skin2	Skin	Motified_rAD
S1043	0.37885744	Truth_Sequence_abundance	Kraken2	Skin3	Skin	Motified_rAD
S1044	0.391194549	Truth_Sequence_abundance	Kraken2	Skin4	Skin	Motified_rAD
S1045	0.308270292	Truth_Sequence_abundance	Kraken2	Skin5	Skin	Motified_rAD
S1046	0.035347326	Truth_Sequence_abundance	Kraken2	Vaginal1	Vaginal	Motified_rAD
S1047	0.547607122	Truth_Sequence_abundance	Kraken2	Vaginal2	Vaginal	Motified_rAD
S1048	0.135250161	Truth_Sequence_abundance	Kraken2	Vaginal3	Vaginal	Motified_rAD
S1049	0.565704848	Truth_Sequence_abundance	Kraken2	Vaginal4	Vaginal	Motified_rAD
S1050	0.649033046	Truth_Sequence_abundance	Kraken2	Vaginal5	Vaginal	Motified_rAD
S1051	0.405879364	Truth_Sequence_abundance	mOTUs2	Building1	Building	Motified_rAD
S1052	0.44241283	Truth_Sequence_abundance	mOTUs2	Building2	Building	Motified_rAD
S1053	0.353383623	Truth_Sequence_abundance	mOTUs2	Building3	Building	Motified_rAD
S1054	0.321597097	Truth_Sequence_abundance	mOTUs2	Building4	Building	Motified_rAD
S1055	0.348358361	Truth_Sequence_abundance	mOTUs2	Building5	Building	Motified_rAD
S1056	0.35545377	Truth_Sequence_abundance	mOTUs2	Gut1	Gut	Motified_rAD
S1057	0.361187843	Truth_Sequence_abundance	mOTUs2	Gut2	Gut	Motified_rAD
S1058	0.223702903	Truth_Sequence_abundance	mOTUs2	Gut3	Gut	Motified_rAD
S1059	0.321341883	Truth_Sequence_abundance	mOTUs2	Gut4	Gut	Motified_rAD
S1060	0.193597959	Truth_Sequence_abundance	mOTUs2	Gut5	Gut	Motified_rAD
S1061	0.276883854	Truth_Sequence_abundance	mOTUs2	Oral1	Oral	Motified_rAD
S1062	0.369853045	Truth_Sequence_abundance	mOTUs2	Oral2	Oral	Motified_rAD
S1063	0.415409981	Truth_Sequence_abundance	mOTUs2	Oral3	Oral	Motified_rAD
S1064	0.303331368	Truth_Sequence_abundance	mOTUs2	Oral4	Oral	Motified_rAD
S1065	0.32249234	Truth_Sequence_abundance	mOTUs2	Oral5	Oral	Motified_rAD
S1066	0.366924671	Truth_Sequence_abundance	mOTUs2	Skin1	Skin	Motified_rAD
S1067	0.512820272	Truth_Sequence_abundance	mOTUs2	Skin2	Skin	Motified_rAD
S1068	0.524751209	Truth_Sequence_abundance	mOTUs2	Skin3	Skin	Motified_rAD
S1069	0.404085503	Truth_Sequence_abundance	mOTUs2	Skin4	Skin	Motified_rAD
S1070	0.433060859	Truth_Sequence_abundance	mOTUs2	Skin5	Skin	Motified_rAD
S1071	0.657865753	Truth_Sequence_abundance	mOTUs2	Vaginal1	Vaginal	Motified_rAD
S1072	0.479994366	Truth_Sequence_abundance	mOTUs2	Vaginal2	Vaginal	Motified_rAD
S1073	0.431730217	Truth_Sequence_abundance	mOTUs2	Vaginal3	Vaginal	Motified_rAD
S1074	0.603398118	Truth_Sequence_abundance	mOTUs2	Vaginal4	Vaginal	Motified_rAD
S1075	0.488605262	Truth_Sequence_abundance	mOTUs2	Vaginal5	Vaginal	Motified_rAD
S1076	0.237201673	Truth_Sequence_abundance	MPA2	Building1	Building	Motified_rAD
S1077	0.372974132	Truth_Sequence_abundance	MPA2	Building2	Building	Motified_rAD
S1078	0.259946883	Truth_Sequence_abundance	MPA2	Building3	Building	Motified_rAD
S1079	0.324865236	Truth_Sequence_abundance	MPA2	Building4	Building	Motified_rAD
S1080	0.246574584	Truth_Sequence_abundance	MPA2	Building5	Building	Motified_rAD
S1081	0.6906919	Truth_Sequence_abundance	MPA2	Gut1	Gut	Motified_rAD
S1082	0.583593639	Truth_Sequence_abundance	MPA2	Gut2	Gut	Motified_rAD
S1083	0.806866227	Truth_Sequence_abundance	MPA2	Gut3	Gut	Motified_rAD
S1084	0.46305859	Truth_Sequence_abundance	MPA2	Gut4	Gut	Motified_rAD
S1085	0.395664677	Truth_Sequence_abundance	MPA2	Gut5	Gut	Motified_rAD
S1086	0.595523096	Truth_Sequence_abundance	MPA2	Oral1	Oral	Motified_rAD
S1087	0.802430746	Truth_Sequence_abundance	MPA2	Oral2	Oral	Motified_rAD
S1088	0.551342468	Truth_Sequence_abundance	MPA2	Oral3	Oral	Motified_rAD
S1089	0.559585388	Truth_Sequence_abundance	MPA2	Oral4	Oral	Motified_rAD
S1090	0.52734719	Truth_Sequence_abundance	MPA2	Oral5	Oral	Motified_rAD
S1091	0.497634147	Truth_Sequence_abundance	MPA2	Skin1	Skin	Motified_rAD
S1092	0.653869927	Truth_Sequence_abundance	MPA2	Skin2	Skin	Motified_rAD
S1093	0.665389729	Truth_Sequence_abundance	MPA2	Skin3	Skin	Motified_rAD
S1094	0.761810102	Truth_Sequence_abundance	MPA2	Skin4	Skin	Motified_rAD
S1095	0.510489422	Truth_Sequence_abundance	MPA2	Skin5	Skin	Motified_rAD
S1096	0.614261913	Truth_Sequence_abundance	MPA2	Vaginal1	Vaginal	Motified_rAD
S1097	0.682439845	Truth_Sequence_abundance	MPA2	Vaginal2	Vaginal	Motified_rAD
S1098	0.672086536	Truth_Sequence_abundance	MPA2	Vaginal3	Vaginal	Motified_rAD
S1099	0.639321258	Truth_Sequence_abundance	MPA2	Vaginal4	Vaginal	Motified_rAD
S1100	0.726036304	Truth_Sequence_abundance	MPA2	Vaginal5	Vaginal	Motified_rAD
S1101	0.58767439	Truth_Taxonomic_abundance	Bracken	Building1	Building	Motified_rAD
S1102	0.706215157	Truth_Taxonomic_abundance	Bracken	Building2	Building	Motified_rAD
S1103	0.796036134	Truth_Taxonomic_abundance	Bracken	Building3	Building	Motified_rAD
S1104	0.429351998	Truth_Taxonomic_abundance	Bracken	Building4	Building	Motified_rAD
S1105	0.868887271	Truth_Taxonomic_abundance	Bracken	Building5	Building	Motified_rAD
S1106	0.904469632	Truth_Taxonomic_abundance	Bracken	Gut1	Gut	Motified_rAD
S1107	0.92442276	Truth_Taxonomic_abundance	Bracken	Gut2	Gut	Motified_rAD
S1108	1.072042964	Truth_Taxonomic_abundance	Bracken	Gut3	Gut	Motified_rAD
S1109	0.740423235	Truth_Taxonomic_abundance	Bracken	Gut4	Gut	Motified_rAD
S1110	0.737685578	Truth_Taxonomic_abundance	Bracken	Gut5	Gut	Motified_rAD
S1111	0.307290427	Truth_Taxonomic_abundance	Bracken	Oral1	Oral	Motified_rAD
S1112	0.454858057	Truth_Taxonomic_abundance	Bracken	Oral2	Oral	Motified_rAD
S1113	0.535492758	Truth_Taxonomic_abundance	Bracken	Oral3	Oral	Motified_rAD
S1114	0.317065072	Truth_Taxonomic_abundance	Bracken	Oral4	Oral	Motified_rAD
S1115	0.406437619	Truth_Taxonomic_abundance	Bracken	Oral5	Oral	Motified_rAD
S1116	0.471554786	Truth_Taxonomic_abundance	Bracken	Skin1	Skin	Motified_rAD
S1117	0.390954388	Truth_Taxonomic_abundance	Bracken	Skin2	Skin	Motified_rAD
S1118	0.383568236	Truth_Taxonomic_abundance	Bracken	Skin3	Skin	Motified_rAD
S1119	0.448749276	Truth_Taxonomic_abundance	Bracken	Skin4	Skin	Motified_rAD
S1120	0.394924203	Truth_Taxonomic_abundance	Bracken	Skin5	Skin	Motified_rAD
S1121	0.619108765	Truth_Taxonomic_abundance	Bracken	Vaginal1	Vaginal	Motified_rAD
S1122	0.594451203	Truth_Taxonomic_abundance	Bracken	Vaginal2	Vaginal	Motified_rAD
S1123	0.335550202	Truth_Taxonomic_abundance	Bracken	Vaginal3	Vaginal	Motified_rAD
S1124	0.513855763	Truth_Taxonomic_abundance	Bracken	Vaginal4	Vaginal	Motified_rAD
S1125	0.563761892	Truth_Taxonomic_abundance	Bracken	Vaginal5	Vaginal	Motified_rAD
S1126	0.70427011	Truth_Taxonomic_abundance	Kraken2	Building1	Building	Motified_rAD
S1127	0.712183513	Truth_Taxonomic_abundance	Kraken2	Building2	Building	Motified_rAD
S1128	1.016966423	Truth_Taxonomic_abundance	Kraken2	Building3	Building	Motified_rAD
S1129	0.480571492	Truth_Taxonomic_abundance	Kraken2	Building4	Building	Motified_rAD
S1130	1.159212268	Truth_Taxonomic_abundance	Kraken2	Building5	Building	Motified_rAD
S1131	1.028782575	Truth_Taxonomic_abundance	Kraken2	Gut1	Gut	Motified_rAD
S1132	1.042741589	Truth_Taxonomic_abundance	Kraken2	Gut2	Gut	Motified_rAD
S1133	1.434262596	Truth_Taxonomic_abundance	Kraken2	Gut3	Gut	Motified_rAD
S1134	0.741929101	Truth_Taxonomic_abundance	Kraken2	Gut4	Gut	Motified_rAD
S1135	0.720039906	Truth_Taxonomic_abundance	Kraken2	Gut5	Gut	Motified_rAD
S1136	0.155314658	Truth_Taxonomic_abundance	Kraken2	Oral1	Oral	Motified_rAD
S1137	0.768852795	Truth_Taxonomic_abundance	Kraken2	Oral2	Oral	Motified_rAD
S1138	0.448946226	Truth_Taxonomic_abundance	Kraken2	Oral3	Oral	Motified_rAD
S1139	0.607250142	Truth_Taxonomic_abundance	Kraken2	Oral4	Oral	Motified_rAD
S1140	0.580113414	Truth_Taxonomic_abundance	Kraken2	Oral5	Oral	Motified_rAD
S1141	0.652345606	Truth_Taxonomic_abundance	Kraken2	Skin1	Skin	Motified_rAD
S1142	0.611051756	Truth_Taxonomic_abundance	Kraken2	Skin2	Skin	Motified_rAD
S1143	0.673007971	Truth_Taxonomic_abundance	Kraken2	Skin3	Skin	Motified_rAD
S1144	0.748216665	Truth_Taxonomic_abundance	Kraken2	Skin4	Skin	Motified_rAD
S1145	0.590365153	Truth_Taxonomic_abundance	Kraken2	Skin5	Skin	Motified_rAD
S1146	0.633634524	Truth_Taxonomic_abundance	Kraken2	Vaginal1	Vaginal	Motified_rAD
S1147	0.981779772	Truth_Taxonomic_abundance	Kraken2	Vaginal2	Vaginal	Motified_rAD
S1148	0.259662301	Truth_Taxonomic_abundance	Kraken2	Vaginal3	Vaginal	Motified_rAD
S1149	0.991889414	Truth_Taxonomic_abundance	Kraken2	Vaginal4	Vaginal	Motified_rAD
S1150	1.076183641	Truth_Taxonomic_abundance	Kraken2	Vaginal5	Vaginal	Motified_rAD
S1151	0.17894508	Truth_Taxonomic_abundance	mOTUs2	Building1	Building	Motified_rAD
S1152	0.033164842	Truth_Taxonomic_abundance	mOTUs2	Building2	Building	Motified_rAD
S1153	0.145366891	Truth_Taxonomic_abundance	mOTUs2	Building3	Building	Motified_rAD
S1154	0.107881483	Truth_Taxonomic_abundance	mOTUs2	Building4	Building	Motified_rAD
S1155	0.133242639	Truth_Taxonomic_abundance	mOTUs2	Building5	Building	Motified_rAD
S1156	0.132577399	Truth_Taxonomic_abundance	mOTUs2	Gut1	Gut	Motified_rAD
S1157	0.156769034	Truth_Taxonomic_abundance	mOTUs2	Gut2	Gut	Motified_rAD
S1158	0.099124105	Truth_Taxonomic_abundance	mOTUs2	Gut3	Gut	Motified_rAD
S1159	0.160256063	Truth_Taxonomic_abundance	mOTUs2	Gut4	Gut	Motified_rAD
S1160	0.168797222	Truth_Taxonomic_abundance	mOTUs2	Gut5	Gut	Motified_rAD
S1161	0.125113869	Truth_Taxonomic_abundance	mOTUs2	Oral1	Oral	Motified_rAD
S1162	0.087029658	Truth_Taxonomic_abundance	mOTUs2	Oral2	Oral	Motified_rAD
S1163	0.269145863	Truth_Taxonomic_abundance	mOTUs2	Oral3	Oral	Motified_rAD
S1164	0.098779137	Truth_Taxonomic_abundance	mOTUs2	Oral4	Oral	Motified_rAD
S1165	0.211171062	Truth_Taxonomic_abundance	mOTUs2	Oral5	Oral	Motified_rAD
S1166	0.0751273	Truth_Taxonomic_abundance	mOTUs2	Skin1	Skin	Motified_rAD
S1167	0.330561563	Truth_Taxonomic_abundance	mOTUs2	Skin2	Skin	Motified_rAD
S1168	0.341189469	Truth_Taxonomic_abundance	mOTUs2	Skin3	Skin	Motified_rAD
S1169	0.026935301	Truth_Taxonomic_abundance	mOTUs2	Skin4	Skin	Motified_rAD
S1170	0.235973682	Truth_Taxonomic_abundance	mOTUs2	Skin5	Skin	Motified_rAD
S1171	0.161389213	Truth_Taxonomic_abundance	mOTUs2	Vaginal1	Vaginal	Motified_rAD
S1172	0.059635782	Truth_Taxonomic_abundance	mOTUs2	Vaginal2	Vaginal	Motified_rAD
S1173	0.281483005	Truth_Taxonomic_abundance	mOTUs2	Vaginal3	Vaginal	Motified_rAD
S1174	0.138846141	Truth_Taxonomic_abundance	mOTUs2	Vaginal4	Vaginal	Motified_rAD
S1175	0.082626905	Truth_Taxonomic_abundance	mOTUs2	Vaginal5	Vaginal	Motified_rAD
S1176	0.154592406	Truth_Taxonomic_abundance	MPA2	Building1	Building	Motified_rAD
S1177	0.068046796	Truth_Taxonomic_abundance	MPA2	Building2	Building	Motified_rAD
S1178	0.179593671	Truth_Taxonomic_abundance	MPA2	Building3	Building	Motified_rAD
S1179	0.141535202	Truth_Taxonomic_abundance	MPA2	Building4	Building	Motified_rAD
S1180	0.177084893	Truth_Taxonomic_abundance	MPA2	Building5	Building	Motified_rAD
S1181	0.73378327	Truth_Taxonomic_abundance	MPA2	Gut1	Gut	Motified_rAD
S1182	0.598488813	Truth_Taxonomic_abundance	MPA2	Gut2	Gut	Motified_rAD
S1183	0.801804086	Truth_Taxonomic_abundance	MPA2	Gut3	Gut	Motified_rAD
S1184	0.437716606	Truth_Taxonomic_abundance	MPA2	Gut4	Gut	Motified_rAD
S1185	0.403667301	Truth_Taxonomic_abundance	MPA2	Gut5	Gut	Motified_rAD
S1186	0.658229634	Truth_Taxonomic_abundance	MPA2	Oral1	Oral	Motified_rAD
S1187	0.83527605	Truth_Taxonomic_abundance	MPA2	Oral2	Oral	Motified_rAD
S1188	0.613595171	Truth_Taxonomic_abundance	MPA2	Oral3	Oral	Motified_rAD
S1189	0.648620662	Truth_Taxonomic_abundance	MPA2	Oral4	Oral	Motified_rAD
S1190	0.652617282	Truth_Taxonomic_abundance	MPA2	Oral5	Oral	Motified_rAD
S1191	0.348343258	Truth_Taxonomic_abundance	MPA2	Skin1	Skin	Motified_rAD
S1192	0.533902839	Truth_Taxonomic_abundance	MPA2	Skin2	Skin	Motified_rAD
S1193	0.614296582	Truth_Taxonomic_abundance	MPA2	Skin3	Skin	Motified_rAD
S1194	0.546977908	Truth_Taxonomic_abundance	MPA2	Skin4	Skin	Motified_rAD
S1195	0.316248449	Truth_Taxonomic_abundance	MPA2	Skin5	Skin	Motified_rAD
S1196	0.873024371	Truth_Taxonomic_abundance	MPA2	Vaginal1	Vaginal	Motified_rAD
S1197	0.835299497	Truth_Taxonomic_abundance	MPA2	Vaginal2	Vaginal	Motified_rAD
S1198	0.937296111	Truth_Taxonomic_abundance	MPA2	Vaginal3	Vaginal	Motified_rAD
S1199	0.756005185	Truth_Taxonomic_abundance	MPA2	Vaginal4	Vaginal	Motified_rAD
S1200	0.921571868	Truth_Taxonomic_abundance	MPA2	Vaginal5	Vaginal	Motified_rAD
