ID	Index	Abd_type	Method	Env	SampleID
S1397	0.975679322	Sequence	Simpson	Gut	sample_97
S1398	0.976703651	Sequence	Simpson	Gut	sample_98
S1399	0.974755422	Sequence	Simpson	Gut	sample_99
S1400	0.97162065	Sequence	Simpson	Gut	sample_100
S1401	0.982895809	Taxonomic	Simpson	Oral	sample_1
S1402	0.98838172	Taxonomic	Simpson	Oral	sample_2
S1403	0.986196258	Taxonomic	Simpson	Oral	sample_3
S1404	0.981890806	Taxonomic	Simpson	Oral	sample_4
S1405	0.985951072	Taxonomic	Simpson	Oral	sample_5
S1406	0.987064168	Taxonomic	Simpson	Oral	sample_6
S1407	0.987279412	Taxonomic	Simpson	Oral	sample_7
S1408	0.985589152	Taxonomic	Simpson	Oral	sample_8
S1409	0.982817265	Taxonomic	Simpson	Oral	sample_9
S1410	0.98783652	Taxonomic	Simpson	Oral	sample_10
S1411	0.987469748	Taxonomic	Simpson	Oral	sample_11
S1412	0.988694026	Taxonomic	Simpson	Oral	sample_12
S1413	0.986063405	Taxonomic	Simpson	Oral	sample_13
S1414	0.986538324	Taxonomic	Simpson	Oral	sample_14
S1415	0.98846403	Taxonomic	Simpson	Oral	sample_15
S1416	0.987400084	Taxonomic	Simpson	Oral	sample_16
S1417	0.987600729	Taxonomic	Simpson	Oral	sample_17
S1418	0.966990353	Taxonomic	Simpson	Oral	sample_18
S1419	0.988109567	Taxonomic	Simpson	Oral	sample_19
S1420	0.98638218	Taxonomic	Simpson	Oral	sample_20
S1421	0.983200441	Taxonomic	Simpson	Oral	sample_21
S1422	0.986238567	Taxonomic	Simpson	Oral	sample_22
S1423	0.986203013	Taxonomic	Simpson	Oral	sample_23
S1424	0.980741785	Taxonomic	Simpson	Oral	sample_24
S1425	0.98153853	Taxonomic	Simpson	Oral	sample_25
S1426	0.988878601	Taxonomic	Simpson	Oral	sample_26
S1427	0.985559109	Taxonomic	Simpson	Oral	sample_27
S1428	0.982896536	Taxonomic	Simpson	Oral	sample_28
S1429	0.987623276	Taxonomic	Simpson	Oral	sample_29
S1430	0.986216269	Taxonomic	Simpson	Oral	sample_30
S1431	0.987387949	Taxonomic	Simpson	Oral	sample_31
S1432	0.987034962	Taxonomic	Simpson	Oral	sample_32
S1433	0.989948513	Taxonomic	Simpson	Oral	sample_33
S1434	0.987328621	Taxonomic	Simpson	Oral	sample_34
S1435	0.98592567	Taxonomic	Simpson	Oral	sample_35
S1436	0.983289331	Taxonomic	Simpson	Oral	sample_36
S1437	0.985730211	Taxonomic	Simpson	Oral	sample_37
S1438	0.983369808	Taxonomic	Simpson	Oral	sample_38
S1439	0.983826488	Taxonomic	Simpson	Oral	sample_39
S1440	0.983291718	Taxonomic	Simpson	Oral	sample_40
S1441	0.981233105	Taxonomic	Simpson	Oral	sample_41
S1442	0.987798232	Taxonomic	Simpson	Oral	sample_42
S1443	0.959716858	Taxonomic	Simpson	Oral	sample_43
S1444	0.988099901	Taxonomic	Simpson	Oral	sample_44
S1445	0.986894765	Taxonomic	Simpson	Oral	sample_45
S1446	0.986561545	Taxonomic	Simpson	Oral	sample_46
S1447	0.988776415	Taxonomic	Simpson	Oral	sample_47
S1448	0.985904029	Taxonomic	Simpson	Oral	sample_48
S1449	0.988059391	Taxonomic	Simpson	Oral	sample_49
S1450	0.987615938	Taxonomic	Simpson	Oral	sample_50
S1451	0.987858958	Taxonomic	Simpson	Oral	sample_51
S1452	0.99098642	Taxonomic	Simpson	Oral	sample_52
S1453	0.989020513	Taxonomic	Simpson	Oral	sample_53
S1454	0.980714428	Taxonomic	Simpson	Oral	sample_54
S1455	0.985125825	Taxonomic	Simpson	Oral	sample_55
S1456	0.983077886	Taxonomic	Simpson	Oral	sample_56
S1457	0.984423173	Taxonomic	Simpson	Oral	sample_57
S1458	0.9825644	Taxonomic	Simpson	Oral	sample_58
S1459	0.988802621	Taxonomic	Simpson	Oral	sample_59
S1460	0.986887069	Taxonomic	Simpson	Oral	sample_60
S1461	0.985905634	Taxonomic	Simpson	Oral	sample_61
S1462	0.988654469	Taxonomic	Simpson	Oral	sample_62
S1463	0.984311359	Taxonomic	Simpson	Oral	sample_63
S1464	0.986472963	Taxonomic	Simpson	Oral	sample_64
S1465	0.985377015	Taxonomic	Simpson	Oral	sample_65
S1466	0.985911522	Taxonomic	Simpson	Oral	sample_66
S1467	0.987332536	Taxonomic	Simpson	Oral	sample_67
S1468	0.984562459	Taxonomic	Simpson	Oral	sample_68
S1469	0.982436619	Taxonomic	Simpson	Oral	sample_69
S1470	0.985896543	Taxonomic	Simpson	Oral	sample_70
S1471	0.986092656	Taxonomic	Simpson	Oral	sample_71
S1472	0.986526073	Taxonomic	Simpson	Oral	sample_72
S1473	0.984653264	Taxonomic	Simpson	Oral	sample_73
S1474	0.987484181	Taxonomic	Simpson	Oral	sample_74
S1475	0.98842397	Taxonomic	Simpson	Oral	sample_75
S1476	0.974419708	Taxonomic	Simpson	Oral	sample_76
S1477	0.988721995	Taxonomic	Simpson	Oral	sample_77
S1478	0.985700403	Taxonomic	Simpson	Oral	sample_78
S1479	0.985243731	Taxonomic	Simpson	Oral	sample_79
S1480	0.986350719	Taxonomic	Simpson	Oral	sample_80
S1481	0.981530967	Taxonomic	Simpson	Oral	sample_81
S1482	0.98508707	Taxonomic	Simpson	Oral	sample_82
S1483	0.986690671	Taxonomic	Simpson	Oral	sample_83
S1484	0.984245855	Taxonomic	Simpson	Oral	sample_84
S1485	0.982950463	Taxonomic	Simpson	Oral	sample_85
S1486	0.983164142	Taxonomic	Simpson	Oral	sample_86
S1487	0.984078369	Taxonomic	Simpson	Oral	sample_87
S1488	0.990487286	Taxonomic	Simpson	Oral	sample_88
S1489	0.987686097	Taxonomic	Simpson	Oral	sample_89
S1490	0.98582633	Taxonomic	Simpson	Oral	sample_90
S1491	0.980026102	Taxonomic	Simpson	Oral	sample_91
S1492	0.988709557	Taxonomic	Simpson	Oral	sample_92
S1493	0.985063978	Taxonomic	Simpson	Oral	sample_93
S1494	0.986200662	Taxonomic	Simpson	Oral	sample_94
S1495	0.982239353	Taxonomic	Simpson	Oral	sample_95
S1496	0.990201198	Taxonomic	Simpson	Oral	sample_96
S1497	0.95308056	Taxonomic	Simpson	Oral	sample_97
S1498	0.981973205	Taxonomic	Simpson	Oral	sample_98
S1499	0.98672442	Taxonomic	Simpson	Oral	sample_99
S1500	0.98722566	Taxonomic	Simpson	Oral	sample_100
S1501	0.974894737	Sequence	Simpson	Oral	sample_1
S1502	0.989890939	Sequence	Simpson	Oral	sample_2
S1503	0.985901141	Sequence	Simpson	Oral	sample_3
S1504	0.980518539	Sequence	Simpson	Oral	sample_4
S1505	0.982406792	Sequence	Simpson	Oral	sample_5
S1506	0.9861902	Sequence	Simpson	Oral	sample_6
S1507	0.987011774	Sequence	Simpson	Oral	sample_7
S1508	0.982819451	Sequence	Simpson	Oral	sample_8
S1509	0.982236593	Sequence	Simpson	Oral	sample_9
S1510	0.985914464	Sequence	Simpson	Oral	sample_10
S1511	0.985641753	Sequence	Simpson	Oral	sample_11
S1512	0.987843922	Sequence	Simpson	Oral	sample_12
S1513	0.987354282	Sequence	Simpson	Oral	sample_13
S1514	0.987631663	Sequence	Simpson	Oral	sample_14
S1515	0.987372706	Sequence	Simpson	Oral	sample_15
S1516	0.986419405	Sequence	Simpson	Oral	sample_16
S1517	0.983913837	Sequence	Simpson	Oral	sample_17
S1518	0.947586951	Sequence	Simpson	Oral	sample_18
S1519	0.986956172	Sequence	Simpson	Oral	sample_19
S1520	0.984011604	Sequence	Simpson	Oral	sample_20
S1521	0.982692607	Sequence	Simpson	Oral	sample_21
S1522	0.984041371	Sequence	Simpson	Oral	sample_22
S1523	0.986914986	Sequence	Simpson	Oral	sample_23
S1524	0.982387012	Sequence	Simpson	Oral	sample_24
S1525	0.978268971	Sequence	Simpson	Oral	sample_25
S1526	0.986951445	Sequence	Simpson	Oral	sample_26
S1527	0.98469963	Sequence	Simpson	Oral	sample_27
S1528	0.977254078	Sequence	Simpson	Oral	sample_28
S1529	0.987176054	Sequence	Simpson	Oral	sample_29
S1530	0.987211041	Sequence	Simpson	Oral	sample_30
S1531	0.986431009	Sequence	Simpson	Oral	sample_31
S1532	0.986241112	Sequence	Simpson	Oral	sample_32
S1533	0.988893621	Sequence	Simpson	Oral	sample_33
S1534	0.9865584	Sequence	Simpson	Oral	sample_34
S1535	0.980625976	Sequence	Simpson	Oral	sample_35
S1536	0.984228426	Sequence	Simpson	Oral	sample_36
S1537	0.986350082	Sequence	Simpson	Oral	sample_37
S1538	0.983087832	Sequence	Simpson	Oral	sample_38
S1539	0.977727275	Sequence	Simpson	Oral	sample_39
S1540	0.981017108	Sequence	Simpson	Oral	sample_40
S1541	0.978119087	Sequence	Simpson	Oral	sample_41
S1542	0.988010456	Sequence	Simpson	Oral	sample_42
S1543	0.968433071	Sequence	Simpson	Oral	sample_43
S1544	0.978769022	Sequence	Simpson	Oral	sample_44
S1545	0.988095552	Sequence	Simpson	Oral	sample_45
S1546	0.983728475	Sequence	Simpson	Oral	sample_46
S1547	0.983218115	Sequence	Simpson	Oral	sample_47
S1548	0.982418276	Sequence	Simpson	Oral	sample_48
S1549	0.987633056	Sequence	Simpson	Oral	sample_49
S1550	0.98686713	Sequence	Simpson	Oral	sample_50
S1551	0.985302036	Sequence	Simpson	Oral	sample_51
S1552	0.990491039	Sequence	Simpson	Oral	sample_52
S1553	0.989261299	Sequence	Simpson	Oral	sample_53
S1554	0.982130808	Sequence	Simpson	Oral	sample_54
S1555	0.983374902	Sequence	Simpson	Oral	sample_55
S1556	0.982692144	Sequence	Simpson	Oral	sample_56
S1557	0.984006829	Sequence	Simpson	Oral	sample_57
S1558	0.982099964	Sequence	Simpson	Oral	sample_58
S1559	0.987774644	Sequence	Simpson	Oral	sample_59
S1560	0.984759628	Sequence	Simpson	Oral	sample_60
S1561	0.98627364	Sequence	Simpson	Oral	sample_61
S1562	0.98760638	Sequence	Simpson	Oral	sample_62
S1563	0.984392562	Sequence	Simpson	Oral	sample_63
S1564	0.98475852	Sequence	Simpson	Oral	sample_64
S1565	0.984868915	Sequence	Simpson	Oral	sample_65
S1566	0.985465492	Sequence	Simpson	Oral	sample_66
S1567	0.985260452	Sequence	Simpson	Oral	sample_67
S1568	0.980081459	Sequence	Simpson	Oral	sample_68
S1569	0.982045762	Sequence	Simpson	Oral	sample_69
S1570	0.984069045	Sequence	Simpson	Oral	sample_70
S1571	0.987034265	Sequence	Simpson	Oral	sample_71
S1572	0.985156311	Sequence	Simpson	Oral	sample_72
S1573	0.97959506	Sequence	Simpson	Oral	sample_73
S1574	0.989447518	Sequence	Simpson	Oral	sample_74
S1575	0.987972029	Sequence	Simpson	Oral	sample_75
S1576	0.957804475	Sequence	Simpson	Oral	sample_76
S1577	0.987057604	Sequence	Simpson	Oral	sample_77
S1578	0.987293046	Sequence	Simpson	Oral	sample_78
S1579	0.987249331	Sequence	Simpson	Oral	sample_79
S1580	0.986786392	Sequence	Simpson	Oral	sample_80
S1581	0.968672213	Sequence	Simpson	Oral	sample_81
S1582	0.985213609	Sequence	Simpson	Oral	sample_82
S1583	0.986389094	Sequence	Simpson	Oral	sample_83
S1584	0.985222747	Sequence	Simpson	Oral	sample_84
S1585	0.978764874	Sequence	Simpson	Oral	sample_85
S1586	0.982202289	Sequence	Simpson	Oral	sample_86
S1587	0.984916293	Sequence	Simpson	Oral	sample_87
S1588	0.987804533	Sequence	Simpson	Oral	sample_88
S1589	0.987089936	Sequence	Simpson	Oral	sample_89
S1590	0.983113999	Sequence	Simpson	Oral	sample_90
S1591	0.982636621	Sequence	Simpson	Oral	sample_91
S1592	0.985982278	Sequence	Simpson	Oral	sample_92
S1593	0.982582053	Sequence	Simpson	Oral	sample_93
S1594	0.987063909	Sequence	Simpson	Oral	sample_94
S1595	0.984059021	Sequence	Simpson	Oral	sample_95
S1596	0.987913176	Sequence	Simpson	Oral	sample_96
S1597	0.953940821	Sequence	Simpson	Oral	sample_97
S1598	0.983005675	Sequence	Simpson	Oral	sample_98
S1599	0.985711082	Sequence	Simpson	Oral	sample_99
S1600	0.984841279	Sequence	Simpson	Oral	sample_100
S1601	0.979874365	Taxonomic	Simpson	Skin	sample_1
S1602	0.979142444	Taxonomic	Simpson	Skin	sample_2
S1603	0.97007901	Taxonomic	Simpson	Skin	sample_3
S1604	0.952285362	Taxonomic	Simpson	Skin	sample_4
S1605	0.953619649	Taxonomic	Simpson	Skin	sample_5
S1606	0.969737495	Taxonomic	Simpson	Skin	sample_6
S1607	0.980639699	Taxonomic	Simpson	Skin	sample_7
S1608	0.961572299	Taxonomic	Simpson	Skin	sample_8
S1609	0.966230218	Taxonomic	Simpson	Skin	sample_9
S1610	0.973477687	Taxonomic	Simpson	Skin	sample_10
S1611	0.974304014	Taxonomic	Simpson	Skin	sample_11
S1612	0.968743186	Taxonomic	Simpson	Skin	sample_12
S1613	0.968890363	Taxonomic	Simpson	Skin	sample_13
S1614	0.971078651	Taxonomic	Simpson	Skin	sample_14
S1615	0.978523484	Taxonomic	Simpson	Skin	sample_15
S1616	0.962349964	Taxonomic	Simpson	Skin	sample_16
S1617	0.967048363	Taxonomic	Simpson	Skin	sample_17
S1618	0.961968266	Taxonomic	Simpson	Skin	sample_18
S1619	0.97286375	Taxonomic	Simpson	Skin	sample_19
S1620	0.974719893	Taxonomic	Simpson	Skin	sample_20
S1621	0.978288471	Taxonomic	Simpson	Skin	sample_21
S1622	0.966235717	Taxonomic	Simpson	Skin	sample_22
S1623	0.966451271	Taxonomic	Simpson	Skin	sample_23
S1624	0.975913796	Taxonomic	Simpson	Skin	sample_24
S1625	0.964342427	Taxonomic	Simpson	Skin	sample_25
S1626	0.978296563	Taxonomic	Simpson	Skin	sample_26
S1627	0.968872587	Taxonomic	Simpson	Skin	sample_27
S1628	0.972291768	Taxonomic	Simpson	Skin	sample_28
S1629	0.973447765	Taxonomic	Simpson	Skin	sample_29
S1630	0.96744535	Taxonomic	Simpson	Skin	sample_30
S1631	0.945880318	Taxonomic	Simpson	Skin	sample_31
S1632	0.972703484	Taxonomic	Simpson	Skin	sample_32
S1633	0.95425384	Taxonomic	Simpson	Skin	sample_33
S1634	0.958112319	Taxonomic	Simpson	Skin	sample_34
S1635	0.959619634	Taxonomic	Simpson	Skin	sample_35
S1636	0.974345076	Taxonomic	Simpson	Skin	sample_36
S1637	0.966926349	Taxonomic	Simpson	Skin	sample_37
S1638	0.970467783	Taxonomic	Simpson	Skin	sample_38
S1639	0.956780938	Taxonomic	Simpson	Skin	sample_39
S1640	0.980592647	Taxonomic	Simpson	Skin	sample_40
S1641	0.945033154	Taxonomic	Simpson	Skin	sample_41
S1642	0.957627162	Taxonomic	Simpson	Skin	sample_42
S1643	0.967763656	Taxonomic	Simpson	Skin	sample_43
S1644	0.97947868	Taxonomic	Simpson	Skin	sample_44
S1645	0.976829295	Taxonomic	Simpson	Skin	sample_45
S1646	0.969895856	Taxonomic	Simpson	Skin	sample_46
S1647	0.95712227	Taxonomic	Simpson	Skin	sample_47
S1648	0.964840246	Taxonomic	Simpson	Skin	sample_48
S1649	0.973048685	Taxonomic	Simpson	Skin	sample_49
S1650	0.969700533	Taxonomic	Simpson	Skin	sample_50
S1651	0.97301984	Taxonomic	Simpson	Skin	sample_51
S1652	0.968104098	Taxonomic	Simpson	Skin	sample_52
S1653	0.979180357	Taxonomic	Simpson	Skin	sample_53
S1654	0.969780527	Taxonomic	Simpson	Skin	sample_54
S1655	0.972293818	Taxonomic	Simpson	Skin	sample_55
S1656	0.971575399	Taxonomic	Simpson	Skin	sample_56
S1657	0.957172177	Taxonomic	Simpson	Skin	sample_57
S1658	0.976411104	Taxonomic	Simpson	Skin	sample_58
S1659	0.977088297	Taxonomic	Simpson	Skin	sample_59
S1660	0.976097862	Taxonomic	Simpson	Skin	sample_60
S1661	0.959408345	Taxonomic	Simpson	Skin	sample_61
S1662	0.964781079	Taxonomic	Simpson	Skin	sample_62
S1663	0.964789272	Taxonomic	Simpson	Skin	sample_63
S1664	0.97918938	Taxonomic	Simpson	Skin	sample_64
S1665	0.976587223	Taxonomic	Simpson	Skin	sample_65
S1666	0.972806146	Taxonomic	Simpson	Skin	sample_66
S1667	0.948400072	Taxonomic	Simpson	Skin	sample_67
S1668	0.961555899	Taxonomic	Simpson	Skin	sample_68
S1669	0.957340494	Taxonomic	Simpson	Skin	sample_69
S1670	0.956384984	Taxonomic	Simpson	Skin	sample_70
S1671	0.945666159	Taxonomic	Simpson	Skin	sample_71
S1672	0.967416515	Taxonomic	Simpson	Skin	sample_72
S1673	0.972812164	Taxonomic	Simpson	Skin	sample_73
S1674	0.97187675	Taxonomic	Simpson	Skin	sample_74
S1675	0.971775747	Taxonomic	Simpson	Skin	sample_75
S1676	0.961543088	Taxonomic	Simpson	Skin	sample_76
S1677	0.949781319	Taxonomic	Simpson	Skin	sample_77
S1678	0.965062551	Taxonomic	Simpson	Skin	sample_78
S1679	0.965054842	Taxonomic	Simpson	Skin	sample_79
S1680	0.971030524	Taxonomic	Simpson	Skin	sample_80
S1681	0.977795086	Taxonomic	Simpson	Skin	sample_81
S1682	0.967914725	Taxonomic	Simpson	Skin	sample_82
S1683	0.969968277	Taxonomic	Simpson	Skin	sample_83
S1684	0.952405859	Taxonomic	Simpson	Skin	sample_84
S1685	0.949166237	Taxonomic	Simpson	Skin	sample_85
S1686	0.974017331	Taxonomic	Simpson	Skin	sample_86
S1687	0.978918547	Taxonomic	Simpson	Skin	sample_87
S1688	0.976474269	Taxonomic	Simpson	Skin	sample_88
S1689	0.975835383	Taxonomic	Simpson	Skin	sample_89
S1690	0.940050422	Taxonomic	Simpson	Skin	sample_90
S1691	0.965567952	Taxonomic	Simpson	Skin	sample_91
S1692	0.959270558	Taxonomic	Simpson	Skin	sample_92
S1693	0.972500708	Taxonomic	Simpson	Skin	sample_93
S1694	0.977016214	Taxonomic	Simpson	Skin	sample_94
S1695	0.971222488	Taxonomic	Simpson	Skin	sample_95
S1696	0.961296753	Taxonomic	Simpson	Skin	sample_96
S1697	0.971239165	Taxonomic	Simpson	Skin	sample_97
S1698	0.966484331	Taxonomic	Simpson	Skin	sample_98
S1699	0.949962644	Taxonomic	Simpson	Skin	sample_99
S1700	0.973463814	Taxonomic	Simpson	Skin	sample_100
S1701	0.97828296	Sequence	Simpson	Skin	sample_1
S1702	0.975099179	Sequence	Simpson	Skin	sample_2
S1703	0.972172285	Sequence	Simpson	Skin	sample_3
S1704	0.951644601	Sequence	Simpson	Skin	sample_4
S1705	0.955777064	Sequence	Simpson	Skin	sample_5
S1706	0.966628602	Sequence	Simpson	Skin	sample_6
S1707	0.980244365	Sequence	Simpson	Skin	sample_7
S1708	0.961888021	Sequence	Simpson	Skin	sample_8
S1709	0.95997173	Sequence	Simpson	Skin	sample_9
S1710	0.968992195	Sequence	Simpson	Skin	sample_10
S1711	0.973078775	Sequence	Simpson	Skin	sample_11
S1712	0.955666626	Sequence	Simpson	Skin	sample_12
S1713	0.955266219	Sequence	Simpson	Skin	sample_13
S1714	0.969075903	Sequence	Simpson	Skin	sample_14
S1715	0.976515653	Sequence	Simpson	Skin	sample_15
S1716	0.959274085	Sequence	Simpson	Skin	sample_16
S1717	0.955397973	Sequence	Simpson	Skin	sample_17
S1718	0.958342879	Sequence	Simpson	Skin	sample_18
S1719	0.976133674	Sequence	Simpson	Skin	sample_19
S1720	0.975060563	Sequence	Simpson	Skin	sample_20
S1721	0.9784887	Sequence	Simpson	Skin	sample_21
S1722	0.962853128	Sequence	Simpson	Skin	sample_22
S1723	0.972270377	Sequence	Simpson	Skin	sample_23
S1724	0.972203397	Sequence	Simpson	Skin	sample_24
S1725	0.952205619	Sequence	Simpson	Skin	sample_25
S1726	0.975290835	Sequence	Simpson	Skin	sample_26
S1727	0.958125097	Sequence	Simpson	Skin	sample_27
S1728	0.962940245	Sequence	Simpson	Skin	sample_28
S1729	0.967093544	Sequence	Simpson	Skin	sample_29
S1730	0.973866937	Sequence	Simpson	Skin	sample_30
S1731	0.931540213	Sequence	Simpson	Skin	sample_31
S1732	0.973505642	Sequence	Simpson	Skin	sample_32
S1733	0.950443601	Sequence	Simpson	Skin	sample_33
S1734	0.94441267	Sequence	Simpson	Skin	sample_34
S1735	0.954000082	Sequence	Simpson	Skin	sample_35
S1736	0.966177553	Sequence	Simpson	Skin	sample_36
S1737	0.965376465	Sequence	Simpson	Skin	sample_37
S1738	0.968836069	Sequence	Simpson	Skin	sample_38
S1739	0.955520582	Sequence	Simpson	Skin	sample_39
S1740	0.97800982	Sequence	Simpson	Skin	sample_40
S1741	0.944209925	Sequence	Simpson	Skin	sample_41
S1742	0.960617082	Sequence	Simpson	Skin	sample_42
S1743	0.968875117	Sequence	Simpson	Skin	sample_43
S1744	0.979318924	Sequence	Simpson	Skin	sample_44
S1745	0.964479078	Sequence	Simpson	Skin	sample_45
S1746	0.965590735	Sequence	Simpson	Skin	sample_46
S1747	0.904991526	Sequence	Simpson	Skin	sample_47
S1748	0.967441988	Sequence	Simpson	Skin	sample_48
S1749	0.969249361	Sequence	Simpson	Skin	sample_49
S1750	0.968047796	Sequence	Simpson	Skin	sample_50
S1751	0.970801061	Sequence	Simpson	Skin	sample_51
S1752	0.969985653	Sequence	Simpson	Skin	sample_52
S1753	0.975620952	Sequence	Simpson	Skin	sample_53
S1754	0.958917502	Sequence	Simpson	Skin	sample_54
S1755	0.967838324	Sequence	Simpson	Skin	sample_55
S1756	0.970772623	Sequence	Simpson	Skin	sample_56
S1757	0.950400654	Sequence	Simpson	Skin	sample_57
S1758	0.975354504	Sequence	Simpson	Skin	sample_58
S1759	0.97652968	Sequence	Simpson	Skin	sample_59
S1760	0.97421753	Sequence	Simpson	Skin	sample_60
S1761	0.947410448	Sequence	Simpson	Skin	sample_61
S1762	0.96404699	Sequence	Simpson	Skin	sample_62
S1763	0.959021903	Sequence	Simpson	Skin	sample_63
S1764	0.976569975	Sequence	Simpson	Skin	sample_64
S1765	0.967565551	Sequence	Simpson	Skin	sample_65
S1766	0.975251281	Sequence	Simpson	Skin	sample_66
S1767	0.957217749	Sequence	Simpson	Skin	sample_67
S1768	0.960559851	Sequence	Simpson	Skin	sample_68
S1769	0.952653532	Sequence	Simpson	Skin	sample_69
S1770	0.959363716	Sequence	Simpson	Skin	sample_70
S1771	0.956895256	Sequence	Simpson	Skin	sample_71
S1772	0.958057492	Sequence	Simpson	Skin	sample_72
S1773	0.960034813	Sequence	Simpson	Skin	sample_73
S1774	0.967518122	Sequence	Simpson	Skin	sample_74
S1775	0.970291341	Sequence	Simpson	Skin	sample_75
S1776	0.94056407	Sequence	Simpson	Skin	sample_76
S1777	0.944684055	Sequence	Simpson	Skin	sample_77
S1778	0.966338744	Sequence	Simpson	Skin	sample_78
S1779	0.967880888	Sequence	Simpson	Skin	sample_79
S1780	0.965186694	Sequence	Simpson	Skin	sample_80
S1781	0.976885625	Sequence	Simpson	Skin	sample_81
S1782	0.963676908	Sequence	Simpson	Skin	sample_82
S1783	0.963343878	Sequence	Simpson	Skin	sample_83
S1784	0.941961369	Sequence	Simpson	Skin	sample_84
S1785	0.955009673	Sequence	Simpson	Skin	sample_85
S1786	0.965325675	Sequence	Simpson	Skin	sample_86
S1787	0.975410329	Sequence	Simpson	Skin	sample_87
S1788	0.975059936	Sequence	Simpson	Skin	sample_88
S1789	0.974770968	Sequence	Simpson	Skin	sample_89
S1790	0.934422846	Sequence	Simpson	Skin	sample_90
S1791	0.965460946	Sequence	Simpson	Skin	sample_91
S1792	0.962246988	Sequence	Simpson	Skin	sample_92
S1793	0.970940665	Sequence	Simpson	Skin	sample_93
S1794	0.97208142	Sequence	Simpson	Skin	sample_94
S1795	0.973112533	Sequence	Simpson	Skin	sample_95
S1796	0.962330912	Sequence	Simpson	Skin	sample_96
S1797	0.956868146	Sequence	Simpson	Skin	sample_97
S1798	0.956615601	Sequence	Simpson	Skin	sample_98
S1799	0.935882851	Sequence	Simpson	Skin	sample_99
S1800	0.97225074	Sequence	Simpson	Skin	sample_100
S1801	0.920561851	Taxonomic	Simpson	Vaginal	sample_1
S1802	0.926818849	Taxonomic	Simpson	Vaginal	sample_2
S1803	0.929084038	Taxonomic	Simpson	Vaginal	sample_3
S1804	0.885310147	Taxonomic	Simpson	Vaginal	sample_4
S1805	0.852931774	Taxonomic	Simpson	Vaginal	sample_5
S1806	0.946868923	Taxonomic	Simpson	Vaginal	sample_6
S1807	0.898700453	Taxonomic	Simpson	Vaginal	sample_7
S1808	0.961063631	Taxonomic	Simpson	Vaginal	sample_8
S1809	0.918274743	Taxonomic	Simpson	Vaginal	sample_9
S1810	0.938084355	Taxonomic	Simpson	Vaginal	sample_10
S1811	0.932090519	Taxonomic	Simpson	Vaginal	sample_11
S1812	0.906950123	Taxonomic	Simpson	Vaginal	sample_12
S1813	0.941692691	Taxonomic	Simpson	Vaginal	sample_13
S1814	0.895344027	Taxonomic	Simpson	Vaginal	sample_14
S1815	0.927580012	Taxonomic	Simpson	Vaginal	sample_15
S1816	0.961304907	Taxonomic	Simpson	Vaginal	sample_16
S1817	0.89661964	Taxonomic	Simpson	Vaginal	sample_17
S1818	0.879787856	Taxonomic	Simpson	Vaginal	sample_18
S1819	0.944070791	Taxonomic	Simpson	Vaginal	sample_19
S1820	0.926848688	Taxonomic	Simpson	Vaginal	sample_20
S1821	0.933764324	Taxonomic	Simpson	Vaginal	sample_21
S1822	0.805320485	Taxonomic	Simpson	Vaginal	sample_22
S1823	0.955599433	Taxonomic	Simpson	Vaginal	sample_23
S1824	0.902819793	Taxonomic	Simpson	Vaginal	sample_24
S1825	0.939773392	Taxonomic	Simpson	Vaginal	sample_25
S1826	0.94025861	Taxonomic	Simpson	Vaginal	sample_26
S1827	0.960486257	Taxonomic	Simpson	Vaginal	sample_27
S1828	0.949409767	Taxonomic	Simpson	Vaginal	sample_28
S1829	0.959086252	Taxonomic	Simpson	Vaginal	sample_29
S1830	0.872372064	Taxonomic	Simpson	Vaginal	sample_30
S1831	0.883466084	Taxonomic	Simpson	Vaginal	sample_31
S1832	0.96145442	Taxonomic	Simpson	Vaginal	sample_32
S1833	0.871736127	Taxonomic	Simpson	Vaginal	sample_33
S1834	0.948522792	Taxonomic	Simpson	Vaginal	sample_34
S1835	0.901001082	Taxonomic	Simpson	Vaginal	sample_35
S1836	0.938442899	Taxonomic	Simpson	Vaginal	sample_36
S1837	0.866615669	Taxonomic	Simpson	Vaginal	sample_37
S1838	0.955874612	Taxonomic	Simpson	Vaginal	sample_38
S1839	0.934249361	Taxonomic	Simpson	Vaginal	sample_39
S1840	0.840326928	Taxonomic	Simpson	Vaginal	sample_40
S1841	0.96502138	Taxonomic	Simpson	Vaginal	sample_41
S1842	0.901537263	Taxonomic	Simpson	Vaginal	sample_42
S1843	0.9485663	Taxonomic	Simpson	Vaginal	sample_43
S1844	0.914584204	Taxonomic	Simpson	Vaginal	sample_44
S1845	0.959246357	Taxonomic	Simpson	Vaginal	sample_45
S1846	0.95969221	Taxonomic	Simpson	Vaginal	sample_46
S1847	0.937737705	Taxonomic	Simpson	Vaginal	sample_47
S1848	0.884715112	Taxonomic	Simpson	Vaginal	sample_48
S1849	0.950448009	Taxonomic	Simpson	Vaginal	sample_49
S1850	0.914506307	Taxonomic	Simpson	Vaginal	sample_50
S1851	0.947562032	Taxonomic	Simpson	Vaginal	sample_51
S1852	0.951908255	Taxonomic	Simpson	Vaginal	sample_52
S1853	0.932585225	Taxonomic	Simpson	Vaginal	sample_53
S1854	0.93509959	Taxonomic	Simpson	Vaginal	sample_54
S1855	0.872500795	Taxonomic	Simpson	Vaginal	sample_55
S1856	0.901384611	Taxonomic	Simpson	Vaginal	sample_56
