# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python motus profile -s /mnt/data5/sunzheng/2B_RAD/pipeline/simulated_data/RE_three/three.fq -o three_motus.txt -t 10
#consensus_taxonomy	unnamed sample
Bacteria species incertae sedis [meta_mOTU_v25_12996]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12997]	0.0000000000
Elusimicrobium sp. An273 [meta_mOTU_v25_12998]	0.0000000000
SAR86 cluster bacterium SAR86A [meta_mOTU_v25_12999]	0.0000000000
Erysipelotrichaceae species incertae sedis [meta_mOTU_v25_13000]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13001]	0.0000000000
Clostridiales bacterium S5-A14a [meta_mOTU_v25_13002]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13003]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13004]	0.0000000000
Sutterella species incertae sedis [meta_mOTU_v25_13005]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13006]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13007]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13008]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13009]	0.0000000000
Selenomonadaceae species incertae sedis [meta_mOTU_v25_13010]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13011]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13012]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13013]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13014]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13015]	0.0000000000
Micromonas pusilla [meta_mOTU_v25_13016]	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_13017]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13018]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13019]	0.0000000000
Henriciella species incertae sedis [meta_mOTU_v25_13020]	0.0000000000
Pseudohongiella species incertae sedis [meta_mOTU_v25_13021]	0.0000000000
Nitrosomonadales species incertae sedis [meta_mOTU_v25_13022]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13023]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13024]	0.0000000000
Flavobacteriales species incertae sedis [meta_mOTU_v25_13025]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13026]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13027]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13028]	0.0000000000
Methanomicrobia species incertae sedis [meta_mOTU_v25_13029]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13030]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13031]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13032]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13033]	0.0000000000
Bacteroidaceae species incertae sedis [meta_mOTU_v25_13034]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13035]	0.0000000000
marine actinobacterium MedAcidi-G2B [meta_mOTU_v25_13036]	0.0000000000
Phascolarctobacterium species incertae sedis [meta_mOTU_v25_13037]	0.0000000000
Clostridia species incertae sedis [meta_mOTU_v25_13038]	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_13039]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13040]	0.0000000000
Alistipes species incertae sedis [meta_mOTU_v25_13041]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13042]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13043]	0.0000000000
Euryarchaeota species incertae sedis [meta_mOTU_v25_13044]	0.0000000000
Polaribacter species incertae sedis [meta_mOTU_v25_13045]	0.0000000000
Planctomycetaceae species incertae sedis [meta_mOTU_v25_13046]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13047]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13048]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13049]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13050]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13051]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13052]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13053]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13054]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13055]	0.0000000000
Halieaceae species incertae sedis [meta_mOTU_v25_13056]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13057]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13058]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13059]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13060]	0.0000000000
Phascolarctobacterium succinatutens [meta_mOTU_v25_13061]	0.0000000000
Prevotellaceae species incertae sedis [meta_mOTU_v25_13062]	0.0000000000
uncultured Eubacterium sp. [meta_mOTU_v25_13063]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13064]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13065]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13066]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13067]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13068]	0.0000000000
Rhodobacteraceae species incertae sedis [meta_mOTU_v25_13069]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13070]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13071]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13072]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13073]	0.0000000000
Thaumarchaeota species incertae sedis [meta_mOTU_v25_13074]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13075]	0.0000000000
Limnobacter species incertae sedis [meta_mOTU_v25_13076]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13077]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13078]	0.0000000000
Acidaminococcus species incertae sedis [meta_mOTU_v25_13079]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13080]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13081]	0.0000000000
Rhodospirillaceae species incertae sedis [meta_mOTU_v25_13082]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13083]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13084]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13085]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13086]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13087]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13088]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13089]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13090]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13091]	0.0000000000
Oscillibacter species incertae sedis [meta_mOTU_v25_13092]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13093]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13094]	0.0000000000
Synechococcus species incertae sedis [meta_mOTU_v25_13095]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13096]	0.0000000000
Thaumarchaeota species incertae sedis [meta_mOTU_v25_13097]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13098]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13099]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13100]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13101]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13102]	0.0000000000
Atopobium vaginae [meta_mOTU_v25_13103]	0.0000000000
Paracoccus species incertae sedis [meta_mOTU_v25_13104]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13105]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13106]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13107]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13108]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13109]	0.0000000000
Olsenella species incertae sedis [meta_mOTU_v25_13110]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13111]	0.0000000000
Clostridium sp. CAG:533 [meta_mOTU_v25_13112]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13113]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13114]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13115]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13116]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13117]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13118]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13119]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13120]	0.0000000000
Unknown cellular organism species incertae sedis [meta_mOTU_v25_13121]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13122]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13123]	0.0000000000
Nitrosomonadales species incertae sedis [meta_mOTU_v25_13124]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13125]	0.0000000000
Euryarchaeota species incertae sedis [meta_mOTU_v25_13126]	0.0000000000
Streptococcus species incertae sedis [meta_mOTU_v25_13127]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13128]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13129]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13130]	0.0000000000
Neisseriales species incertae sedis [meta_mOTU_v25_13131]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13132]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13133]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13134]	0.0000000000
Veillonella species incertae sedis [meta_mOTU_v25_13135]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13136]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13137]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13138]	0.0000000000
Burkholderiales bacterium YL45 [meta_mOTU_v25_13139]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13140]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13141]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13142]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13143]	0.0000000000
Gemmatimonas sp. SG8_23 [meta_mOTU_v25_13144]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13145]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13146]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13147]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13148]	0.0000000000
Leeuwenhoekiella species incertae sedis [meta_mOTU_v25_13149]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13150]	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_13151]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13152]	0.0000000000
Prevotellaceae species incertae sedis [meta_mOTU_v25_13153]	0.0000000000
Alistipes species incertae sedis [meta_mOTU_v25_13154]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13155]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13156]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13157]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13158]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13159]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13160]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13161]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13162]	0.0000000000
Synechococcus species incertae sedis [meta_mOTU_v25_13163]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13164]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13165]	0.0000000000
Unknown cellular organism species incertae sedis [meta_mOTU_v25_13166]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13167]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13168]	0.0000000000
Synechococcus species incertae sedis [meta_mOTU_v25_13169]	0.0000000000
Rhodobacteraceae species incertae sedis [meta_mOTU_v25_13170]	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_13171]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13172]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13173]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13174]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13175]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13176]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13177]	0.0000000000
Salinisphaera shabanensis [meta_mOTU_v25_13178]	0.0000000000
Porticoccaceae species incertae sedis [meta_mOTU_v25_13179]	0.0000000000
Staphylococcus sp. CAG:324 [meta_mOTU_v25_13180]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13181]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13182]	0.0000000000
Treponema species incertae sedis [meta_mOTU_v25_13183]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13184]	0.0000000000
Rhodobacteraceae species incertae sedis [meta_mOTU_v25_13185]	0.0000000000
Flavobacteriales species incertae sedis [meta_mOTU_v25_13186]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13187]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13188]	0.0000000000
Verrucomicrobia species incertae sedis [meta_mOTU_v25_13189]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13190]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13191]	0.0000000000
Veillonellaceae species incertae sedis [meta_mOTU_v25_13192]	0.0000000000
Rhodobacteraceae species incertae sedis [meta_mOTU_v25_13193]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13194]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13195]	0.0000000000
Eubacterium species incertae sedis [meta_mOTU_v25_13196]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13197]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13198]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13199]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13200]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13201]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13202]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13203]	0.0000000000
Eggerthellaceae species incertae sedis [meta_mOTU_v25_13204]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13205]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13206]	0.0000000000
Flavobacteriales species incertae sedis [meta_mOTU_v25_13207]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13208]	0.0000000000
Cellvibrionales species incertae sedis [meta_mOTU_v25_13209]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13210]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13211]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13212]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13213]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13214]	0.0000000000
Euryarchaeota species incertae sedis [meta_mOTU_v25_13215]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13216]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13217]	0.0000000000
Pasteurellaceae species incertae sedis [meta_mOTU_v25_13218]	0.0000000000
Bacillales species incertae sedis [meta_mOTU_v25_13219]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13220]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13221]	0.0000000000
Pseudopropionibacterium propionicum [meta_mOTU_v25_13222]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13223]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13224]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13225]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13226]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13227]	0.0000000000
SAR86 cluster bacterium SAR86A [meta_mOTU_v25_13228]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13229]	0.0000000000
Cryomorphaceae species incertae sedis [meta_mOTU_v25_13230]	0.0000000000
uncultured Candidatus Thalassoarchaea euryarchaeote [meta_mOTU_v25_13231]	0.0000000000
marine actinobacterium MedAcidi-G2A [meta_mOTU_v25_13232]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13233]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13234]	0.0000000000
Porticoccaceae species incertae sedis [meta_mOTU_v25_13235]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13236]	0.0000000000
Bacteroides species incertae sedis [meta_mOTU_v25_13237]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13238]	0.0000000000
Rhodospirillales species incertae sedis [meta_mOTU_v25_13239]	0.0000000000
Synechococcales species incertae sedis [meta_mOTU_v25_13240]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13241]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13242]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13243]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13244]	0.0000000000
Fusobacterium species incertae sedis [meta_mOTU_v25_13245]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13246]	0.0000000000
Balneolaceae species incertae sedis [meta_mOTU_v25_13247]	0.0000000000
Olsenella species incertae sedis [meta_mOTU_v25_13248]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13249]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13250]	0.0000000000
Roseburia species incertae sedis [meta_mOTU_v25_13251]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13252]	0.0000000000
Pasteurellaceae species incertae sedis [meta_mOTU_v25_13253]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13254]	0.0000000000
Veillonellaceae species incertae sedis [meta_mOTU_v25_13255]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13256]	0.0000000000
Rhodobacteraceae species incertae sedis [meta_mOTU_v25_13257]	0.0000000000
Thaumarchaeota species incertae sedis [meta_mOTU_v25_13258]	0.0000000000
Verrucomicrobia species incertae sedis [meta_mOTU_v25_13259]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13260]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13261]	0.0000000000
Clostridium sp. CAG:921 [meta_mOTU_v25_13262]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13263]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13264]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13265]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13266]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13267]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13268]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13269]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13270]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13271]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13272]	0.0000000000
Thaumarchaeota species incertae sedis [meta_mOTU_v25_13273]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13274]	0.0000000000
Selenomonadaceae species incertae sedis [meta_mOTU_v25_13275]	0.0000000000
Prevotellaceae species incertae sedis [meta_mOTU_v25_13276]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13277]	0.0000000000
Oscillibacter species incertae sedis [meta_mOTU_v25_13278]	0.0000000000
Nitrospina gracilis [meta_mOTU_v25_13279]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13280]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13281]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13282]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13283]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13284]	0.0000000000
Prevotella sp. CAG:279 [meta_mOTU_v25_13285]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13286]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13287]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13288]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13289]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13290]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13291]	0.0000000000
SAR86 cluster bacterium SAR86E [meta_mOTU_v25_13292]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13293]	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_13294]	0.0000000000
Anaeromassilibacillus species incertae sedis [meta_mOTU_v25_13295]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13296]	0.0000000000
Acidiphilium sp. CAG:727 [meta_mOTU_v25_13297]	0.0000000000
Phascolarctobacterium sp. CAG:207 [meta_mOTU_v25_13298]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13299]	0.0000000000
Flavobacteriales species incertae sedis [meta_mOTU_v25_13300]	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_13301]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13302]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13303]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13304]	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_13305]	0.0000000000
Acidaminococcus species incertae sedis [meta_mOTU_v25_13306]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13307]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13308]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13309]	0.0000000000
Euryarchaeota species incertae sedis [meta_mOTU_v25_13310]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13311]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13312]	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_13313]	0.0000000000
SAR86 cluster bacterium SAR86A [meta_mOTU_v25_13314]	0.0000000000
Euryarchaeota species incertae sedis [meta_mOTU_v25_13315]	0.0000000000
Rhodobacteraceae species incertae sedis [meta_mOTU_v25_13316]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13317]	0.0000000000
Truepera radiovictrix [meta_mOTU_v25_13318]	0.0000000000
Roseburia species incertae sedis [meta_mOTU_v25_13319]	0.0000000000
Thaumarchaeota species incertae sedis [meta_mOTU_v25_13320]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13321]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13322]	0.0000000000
Succinatimonas hippei [meta_mOTU_v25_13323]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13324]	0.0000000000
Rhodospirillales species incertae sedis [meta_mOTU_v25_13325]	0.0000000000
alpha proteobacterium HIMB114 [meta_mOTU_v25_13326]	0.0000000000
Oribacterium species incertae sedis [meta_mOTU_v25_13327]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13328]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13329]	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_13330]	0.0000000000
uncultured Candidatus Thalassoarchaea euryarchaeote [meta_mOTU_v25_13331]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13332]	0.0000000000
Collinsella species incertae sedis [meta_mOTU_v25_13333]	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_13334]	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_13335]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13336]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13337]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13338]	0.0000000000
Flammeovirgaceae species incertae sedis [meta_mOTU_v25_13339]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13340]	0.0000000000
Bathycoccaceae species incertae sedis [meta_mOTU_v25_13341]	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_13342]	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_13343]	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_13344]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13345]	0.0000000000
Opitutae species incertae sedis [meta_mOTU_v25_13346]	0.0000000000
Holdemanella biformis [meta_mOTU_v25_13347]	0.0000000000
Clostridium sp. CAG:1219 [meta_mOTU_v25_13348]	0.0000000000
Bacteroidaceae species incertae sedis [meta_mOTU_v25_13349]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13350]	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_13351]	0.0000000000
Elusimicrobium sp. An273 [meta_mOTU_v25_13352]	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_13353]	0.0000000000
Cryomorphaceae species incertae sedis [meta_mOTU_v25_13354]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13355]	0.0000000000
Lachnospiraceae species incertae sedis [meta_mOTU_v25_13356]	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_13357]	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_13358]	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_13359]	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_13360]	0.0000000000
Campylobacter gracilis [meta_mOTU_v25_13361]	0.0000000000
