SampleID	building_1	building_2	building_3	building_4	building_5	building_6	building_7	building_8	building_9	building_10	building_11	building_12	building_13	building_14	building_15	building_16	building_17	building_18	building_19	building_20	building_21	building_22	building_23	building_24	building_25	building_26	building_27	building_28	building_29	building_30	building_31	building_32	building_33	building_34	building_35	building_36	building_37	building_38	building_39	building_40	building_41	building_42	building_43	building_44	building_45	building_46	building_47	building_48	building_49	building_50	building_51	building_52	building_53	building_54	building_55	building_56	building_57	building_58	building_59	building_60	building_61	building_62	building_63	building_64	building_65	building_66	building_67	building_68	building_69	building_70	building_71	building_72	building_73	building_74	building_75	building_76	building_77	building_78	building_79	building_80	building_81	building_82	building_83	building_84	building_85	building_86	building_87	building_88	building_89	building_90	building_91	building_92	building_93	building_94	building_95	building_96	building_97	building_98	building_99	building_100
building_81	0.555966	0.539037	0.595177	0.578543	0.585615	0.558301	0.544338	0.541767	0.568262	0.568159	0.605764	0.568499	0.547716	0.622011	0.54034	0.563027	0.610535	0.583673	0.568612	0.561187	0.591026	0.54812	0.584282	0.587355	0.54875	0.562446	0.569041	0.588574	0.600996	0.572574	0.581975	0.581325	0.582043	0.588847	0.560575	0.564057	0.586707	0.583229	0.614874	0.588839	0.555435	0.592915	0.571998	0.577269	0.588496	0.566112	0.554262	0.603729	0.57028	0.59931	0.58321	0.581557	0.547351	0.598665	0.613675	0.545356	0.593574	0.588597	0.559424	0.568502	0.569133	0.58827	0.581837	0.530655	0.576801	0.57821	0.568288	0.564972	0.591833	0.562016	0.572971	0.571837	0.603252	0.550182	0.598648	0.595452	0.528222	0.564055	0.57908	0.596395	0	0.519873	0.593663	0.595712	0.582919	0.546655	0.611817	0.572543	0.565421	0.546288	0.585646	0.566431	0.540127	0.613653	0.534221	0.57713	0.573319	0.554704	0.552148	0.548498
building_82	0.534804	0.541077	0.548042	0.571478	0.562934	0.541748	0.506803	0.510006	0.556564	0.562896	0.614769	0.536664	0.563512	0.587108	0.544766	0.548194	0.582444	0.565429	0.533336	0.526884	0.590275	0.526667	0.529471	0.562795	0.5283	0.529005	0.537412	0.579183	0.55718	0.542936	0.557466	0.552414	0.561025	0.549084	0.513623	0.551556	0.570963	0.568972	0.595467	0.554241	0.523268	0.559464	0.546536	0.552709	0.576791	0.535232	0.551242	0.551619	0.549711	0.577795	0.539183	0.580781	0.511322	0.592391	0.565094	0.523102	0.575987	0.581555	0.563491	0.552623	0.537655	0.537722	0.548952	0.516666	0.541541	0.574686	0.521823	0.549643	0.557158	0.551004	0.533835	0.543893	0.601554	0.550244	0.560929	0.540781	0.521297	0.51868	0.543555	0.586109	0.519873	0	0.556935	0.567099	0.572101	0.516251	0.589664	0.523824	0.550595	0.520937	0.550718	0.515839	0.53549	0.592642	0.532374	0.541443	0.528799	0.537518	0.538787	0.550096
building_83	0.57579	0.590679	0.61864	0.614442	0.597903	0.585269	0.584694	0.580284	0.582002	0.602962	0.629563	0.571459	0.557933	0.643528	0.572512	0.595242	0.600646	0.630245	0.590353	0.604985	0.607196	0.591517	0.60665	0.602358	0.598571	0.566848	0.582209	0.608374	0.596963	0.612594	0.598875	0.613715	0.605951	0.623626	0.572601	0.611456	0.662577	0.618423	0.651176	0.601774	0.586674	0.591286	0.617296	0.630755	0.589472	0.604605	0.601631	0.592954	0.610248	0.604934	0.597562	0.584015	0.584114	0.661536	0.613487	0.563779	0.627243	0.63302	0.635376	0.599503	0.593515	0.591644	0.591317	0.596479	0.59745	0.611648	0.597168	0.611739	0.61844	0.595304	0.576893	0.610728	0.647387	0.594169	0.625947	0.611753	0.579199	0.577074	0.604861	0.625275	0.593663	0.556935	0	0.613827	0.589987	0.567104	0.643591	0.560161	0.610224	0.570126	0.591574	0.597343	0.584962	0.669942	0.587868	0.601083	0.587614	0.583385	0.585308	0.596417
building_84	0.589347	0.562398	0.613026	0.593307	0.585095	0.584355	0.575139	0.573865	0.627271	0.577615	0.624442	0.570175	0.617986	0.632562	0.581806	0.566934	0.627801	0.615414	0.580472	0.562095	0.616547	0.597138	0.58866	0.601103	0.590731	0.588206	0.566528	0.643688	0.602089	0.579323	0.575212	0.602299	0.626141	0.620863	0.594736	0.626172	0.631764	0.594091	0.635898	0.600059	0.58795	0.604845	0.616205	0.604518	0.596038	0.613725	0.595199	0.613386	0.5832	0.593752	0.566387	0.614673	0.579545	0.624681	0.632552	0.572181	0.588206	0.588837	0.599756	0.628064	0.580926	0.622149	0.615144	0.589728	0.579215	0.590822	0.588047	0.59226	0.608909	0.596338	0.56732	0.594874	0.606616	0.581322	0.612605	0.617926	0.605595	0.615689	0.60451	0.625327	0.595712	0.567099	0.613827	0	0.605651	0.57723	0.602421	0.563878	0.604072	0.582098	0.597926	0.567978	0.594708	0.605971	0.603327	0.573539	0.587035	0.5933	0.574115	0.59275
building_85	0.570019	0.57342	0.613234	0.626318	0.610833	0.561485	0.578431	0.564961	0.615369	0.595334	0.595279	0.553897	0.55942	0.641285	0.555078	0.567195	0.635749	0.606934	0.575715	0.552617	0.59249	0.575152	0.602567	0.610231	0.566988	0.579497	0.596186	0.624942	0.582391	0.604236	0.586326	0.607252	0.624181	0.603907	0.571612	0.609546	0.619511	0.59397	0.590343	0.594085	0.5613	0.599624	0.602879	0.589902	0.596196	0.570568	0.554776	0.605602	0.589216	0.588193	0.591687	0.572344	0.550926	0.629987	0.597729	0.563084	0.622902	0.591947	0.590116	0.584312	0.58595	0.591295	0.614435	0.578122	0.599898	0.595237	0.557971	0.593986	0.595842	0.570067	0.572878	0.583194	0.652431	0.561022	0.612242	0.612597	0.56784	0.574667	0.573946	0.622409	0.582919	0.572101	0.589987	0.605651	0	0.570585	0.586571	0.541412	0.58442	0.578761	0.588422	0.587663	0.572931	0.638306	0.573494	0.594622	0.561096	0.594031	0.556421	0.582642
building_86	0.534755	0.53398	0.576093	0.571366	0.585443	0.527245	0.521778	0.542046	0.578686	0.548811	0.59156	0.537009	0.535782	0.612675	0.523884	0.531874	0.586045	0.57212	0.555506	0.525444	0.557977	0.525229	0.540672	0.565176	0.563456	0.53753	0.545649	0.581463	0.575613	0.541901	0.565265	0.578482	0.582154	0.580667	0.536561	0.581859	0.586163	0.578254	0.617406	0.533619	0.523105	0.552455	0.552394	0.532562	0.54154	0.55663	0.535199	0.580765	0.554469	0.570139	0.574958	0.555736	0.526334	0.578182	0.573022	0.517508	0.568695	0.565575	0.572083	0.597875	0.542624	0.562529	0.572335	0.522887	0.531193	0.56009	0.507112	0.555829	0.574346	0.514905	0.563646	0.560191	0.60428	0.554535	0.549009	0.567049	0.543648	0.571388	0.55171	0.585581	0.546655	0.516251	0.567104	0.57723	0.570585	0	0.599285	0.532241	0.532478	0.536214	0.563181	0.532913	0.54534	0.582147	0.537258	0.575935	0.542294	0.574554	0.553515	0.572523
building_87	0.584238	0.570977	0.621566	0.633421	0.610318	0.549598	0.549666	0.572531	0.611759	0.598016	0.614861	0.583403	0.594938	0.619566	0.609477	0.571248	0.612874	0.621087	0.564817	0.559499	0.612409	0.574428	0.631964	0.613063	0.587495	0.584229	0.610611	0.617736	0.620023	0.590223	0.60291	0.606038	0.621653	0.615491	0.578068	0.652796	0.602832	0.59246	0.627241	0.615458	0.554288	0.605684	0.588473	0.584869	0.612827	0.576578	0.580738	0.611234	0.604531	0.617093	0.592245	0.610161	0.565334	0.63169	0.618099	0.572762	0.601275	0.609453	0.600094	0.621668	0.5791	0.591225	0.607433	0.580007	0.5866	0.617277	0.567582	0.590842	0.612151	0.581625	0.612357	0.573706	0.617576	0.590845	0.592367	0.617478	0.564582	0.585017	0.570593	0.619737	0.611817	0.589664	0.643591	0.602421	0.586571	0.599285	0	0.571396	0.610547	0.607514	0.583525	0.57719	0.599838	0.613067	0.591284	0.607764	0.580043	0.577308	0.589288	0.621207
building_88	0.554329	0.548511	0.572067	0.598785	0.598071	0.530811	0.557378	0.54361	0.575365	0.567384	0.602372	0.551511	0.553308	0.601544	0.515239	0.544584	0.59831	0.559701	0.544769	0.52072	0.583732	0.547702	0.551915	0.565808	0.546312	0.543843	0.551747	0.582522	0.561619	0.560754	0.53128	0.580929	0.563938	0.576045	0.533808	0.567174	0.606581	0.552106	0.589298	0.525057	0.540445	0.55684	0.54813	0.545966	0.554141	0.536601	0.572964	0.570539	0.575803	0.58555	0.535842	0.565271	0.529402	0.609281	0.582227	0.53162	0.571256	0.588201	0.588386	0.580245	0.552254	0.561911	0.535729	0.548246	0.548256	0.572515	0.549592	0.54581	0.542737	0.551792	0.525626	0.557604	0.602218	0.557594	0.576969	0.589432	0.555905	0.52069	0.567789	0.602225	0.572543	0.523824	0.560161	0.563878	0.541412	0.532241	0.571396	0	0.546384	0.545401	0.570154	0.542758	0.55159	0.592077	0.529535	0.565401	0.536451	0.555176	0.561092	0.58383
building_89	0.568477	0.565334	0.558279	0.598493	0.621443	0.551601	0.554139	0.563676	0.573144	0.58264	0.619633	0.549287	0.540252	0.594529	0.56097	0.57665	0.607	0.590505	0.585809	0.548656	0.597766	0.545065	0.560859	0.560877	0.557302	0.551789	0.566198	0.589359	0.626259	0.566698	0.581239	0.584543	0.585402	0.564784	0.555382	0.609506	0.629723	0.582546	0.610604	0.576598	0.575967	0.582414	0.576045	0.574436	0.571689	0.573635	0.577058	0.589714	0.571505	0.609998	0.567342	0.601681	0.546468	0.605295	0.60898	0.558933	0.587002	0.609696	0.620442	0.599979	0.561876	0.55529	0.569227	0.526588	0.569946	0.593436	0.555664	0.59275	0.593263	0.580742	0.559805	0.567864	0.621921	0.558438	0.574033	0.574979	0.560858	0.585803	0.588235	0.600365	0.565421	0.550595	0.610224	0.604072	0.58442	0.532478	0.610547	0.546384	0	0.580402	0.587067	0.576801	0.567757	0.595873	0.551144	0.566684	0.552104	0.588457	0.566318	0.586795
building_90	0.531722	0.563583	0.587471	0.595504	0.579782	0.541599	0.560758	0.547173	0.596971	0.560754	0.599451	0.567626	0.546014	0.622905	0.536724	0.561672	0.611748	0.587458	0.539972	0.554614	0.558515	0.531031	0.571733	0.585782	0.555904	0.553609	0.560347	0.594894	0.578094	0.563563	0.580192	0.585106	0.582463	0.589397	0.527884	0.614141	0.592503	0.575131	0.614922	0.570654	0.551905	0.571626	0.552121	0.540507	0.591883	0.557828	0.544731	0.574425	0.544482	0.583254	0.566408	0.5523	0.528028	0.606378	0.603552	0.53931	0.609568	0.554899	0.580688	0.549663	0.563987	0.548515	0.565203	0.547333	0.545938	0.581251	0.55757	0.545787	0.583656	0.555589	0.55422	0.563037	0.630331	0.564202	0.562112	0.580804	0.545762	0.533613	0.567134	0.583515	0.546288	0.520937	0.570126	0.582098	0.578761	0.536214	0.607514	0.545401	0.580402	0	0.573305	0.535936	0.563923	0.620108	0.554926	0.555617	0.552397	0.582068	0.554708	0.594415
building_91	0.559576	0.58705	0.593788	0.600235	0.602447	0.540257	0.576309	0.553107	0.576358	0.561707	0.586671	0.575878	0.563441	0.634752	0.573275	0.577986	0.582122	0.578116	0.571143	0.545188	0.573434	0.573858	0.576953	0.613915	0.56638	0.559211	0.549995	0.576303	0.572524	0.577127	0.575385	0.565699	0.628765	0.590336	0.567212	0.595641	0.612472	0.608704	0.607154	0.556102	0.539021	0.590971	0.614519	0.556359	0.58767	0.560746	0.591626	0.585543	0.576591	0.61276	0.571034	0.587033	0.568845	0.608292	0.580975	0.546042	0.595607	0.592516	0.594397	0.570031	0.553511	0.600645	0.575632	0.561167	0.571641	0.621884	0.560218	0.557914	0.593303	0.565227	0.54002	0.565812	0.609819	0.546058	0.598187	0.613065	0.564769	0.600632	0.537751	0.599277	0.585646	0.550718	0.591574	0.597926	0.588422	0.563181	0.583525	0.570154	0.587067	0.573305	0	0.548378	0.562605	0.637368	0.571396	0.57805	0.557648	0.595091	0.566837	0.585551
building_92	0.553704	0.590481	0.583631	0.593335	0.609744	0.573503	0.528614	0.56033	0.597754	0.550742	0.602028	0.560643	0.563927	0.622106	0.536731	0.547141	0.560076	0.600695	0.553236	0.542609	0.595371	0.539535	0.554854	0.568703	0.556883	0.555269	0.577395	0.593429	0.575535	0.564984	0.556558	0.596875	0.5924	0.598127	0.540583	0.617649	0.603983	0.576062	0.611354	0.558733	0.543416	0.577429	0.538135	0.569899	0.576816	0.540725	0.572332	0.582171	0.575561	0.607837	0.54448	0.571323	0.553847	0.603429	0.579562	0.554103	0.614189	0.581672	0.566482	0.577937	0.550994	0.56033	0.572328	0.548658	0.586265	0.611665	0.563002	0.570371	0.612203	0.592518	0.581547	0.568478	0.599154	0.563553	0.588597	0.593598	0.560283	0.562721	0.561217	0.594633	0.566431	0.515839	0.597343	0.567978	0.587663	0.532913	0.57719	0.542758	0.576801	0.535936	0.548378	0	0.574386	0.605553	0.577145	0.553017	0.552338	0.587216	0.571597	0.604125
building_93	0.553895	0.53201	0.600739	0.615769	0.614466	0.571987	0.564054	0.557706	0.595335	0.578324	0.596063	0.56923	0.573586	0.614983	0.562059	0.575919	0.607183	0.582119	0.585944	0.56495	0.566171	0.572309	0.572477	0.578651	0.550511	0.571992	0.596777	0.586299	0.602408	0.56932	0.579719	0.584028	0.636823	0.587574	0.546756	0.617394	0.601722	0.605547	0.610627	0.571776	0.544555	0.606103	0.613504	0.593709	0.605372	0.560489	0.550024	0.6059	0.562806	0.623201	0.554842	0.58069	0.571597	0.618516	0.613001	0.589333	0.607604	0.591688	0.573059	0.619236	0.55403	0.578189	0.595781	0.540636	0.570238	0.609502	0.573811	0.590751	0.609226	0.567861	0.554016	0.589842	0.615503	0.554296	0.61791	0.602068	0.549723	0.55967	0.56874	0.617187	0.540127	0.53549	0.584962	0.594708	0.572931	0.54534	0.599838	0.55159	0.567757	0.563923	0.562605	0.574386	0	0.607502	0.557072	0.574392	0.586683	0.564595	0.561787	0.568221
building_94	0.607891	0.601744	0.636132	0.645059	0.634017	0.596673	0.586189	0.592965	0.636044	0.618742	0.620893	0.593641	0.596528	0.651409	0.578403	0.611803	0.622628	0.619571	0.610831	0.598849	0.63912	0.569349	0.60365	0.635114	0.602132	0.593716	0.60729	0.644449	0.613319	0.587412	0.631642	0.623158	0.634647	0.610405	0.609575	0.638755	0.623507	0.601597	0.633827	0.595423	0.607519	0.616243	0.626454	0.601528	0.621182	0.595701	0.637167	0.635003	0.588255	0.640989	0.620139	0.619883	0.599881	0.646513	0.643399	0.598031	0.636773	0.608585	0.613523	0.65398	0.601025	0.634864	0.629535	0.602268	0.576955	0.637607	0.588386	0.62759	0.640981	0.59074	0.576598	0.585667	0.626275	0.609294	0.603883	0.635675	0.602399	0.6074	0.617421	0.633589	0.613653	0.592642	0.669942	0.605971	0.638306	0.582147	0.613067	0.592077	0.595873	0.620108	0.637368	0.605553	0.607502	0	0.595992	0.586515	0.618307	0.616081	0.623177	0.618148
building_95	0.524344	0.559116	0.569779	0.563247	0.59083	0.527416	0.534794	0.52625	0.567406	0.564551	0.590584	0.573883	0.533243	0.611126	0.533635	0.542094	0.622565	0.56447	0.535617	0.52721	0.562556	0.56661	0.587044	0.568494	0.556851	0.54962	0.545859	0.600485	0.563465	0.563381	0.586851	0.573938	0.585338	0.55757	0.537901	0.57521	0.588956	0.577343	0.591051	0.552076	0.538645	0.56131	0.567126	0.53985	0.58409	0.550168	0.55811	0.572371	0.579737	0.573977	0.562047	0.547044	0.542367	0.579924	0.583945	0.514893	0.593695	0.591072	0.574683	0.585612	0.535773	0.535408	0.573658	0.548195	0.557713	0.599218	0.54146	0.554025	0.565678	0.557425	0.570883	0.571999	0.616228	0.561641	0.57245	0.580343	0.527221	0.5352	0.580261	0.611863	0.534221	0.532374	0.587868	0.603327	0.573494	0.537258	0.591284	0.529535	0.551144	0.554926	0.571396	0.577145	0.557072	0.595992	0	0.581301	0.544085	0.56009	0.54021	0.571081
building_96	0.566078	0.576598	0.559571	0.594712	0.596045	0.571084	0.569579	0.555149	0.59263	0.58238	0.621007	0.577565	0.574041	0.621015	0.547753	0.54462	0.594432	0.598612	0.593071	0.567621	0.585533	0.555348	0.595482	0.596764	0.573949	0.558568	0.578249	0.578799	0.610113	0.547953	0.569024	0.578798	0.608503	0.583963	0.584162	0.611293	0.595682	0.56542	0.619852	0.581437	0.553654	0.578251	0.570417	0.5701	0.605009	0.595219	0.567299	0.586564	0.589707	0.595693	0.565216	0.59563	0.519437	0.598311	0.612737	0.546038	0.607166	0.582852	0.589017	0.562063	0.57801	0.58016	0.577277	0.581304	0.590565	0.611467	0.569097	0.586949	0.599267	0.562479	0.548492	0.574764	0.629865	0.564766	0.580304	0.615193	0.555243	0.589337	0.541017	0.609877	0.57713	0.541443	0.601083	0.573539	0.594622	0.575935	0.607764	0.565401	0.566684	0.555617	0.57805	0.553017	0.574392	0.586515	0.581301	0	0.570628	0.586688	0.57192	0.576441
building_97	0.559154	0.557028	0.587492	0.585199	0.597699	0.535429	0.535891	0.536447	0.587583	0.524809	0.593172	0.529495	0.520382	0.577914	0.535556	0.529188	0.584969	0.576928	0.537855	0.539828	0.590801	0.548471	0.554788	0.57305	0.56332	0.527393	0.542659	0.581518	0.587522	0.559289	0.560931	0.550229	0.591371	0.561127	0.531053	0.574333	0.590693	0.595612	0.572986	0.568637	0.5398	0.591459	0.575764	0.539016	0.57357	0.554516	0.579629	0.578717	0.560559	0.58686	0.561101	0.589763	0.531814	0.583933	0.572356	0.532554	0.579906	0.57823	0.590749	0.583106	0.559295	0.577334	0.550017	0.544764	0.569606	0.581472	0.549889	0.556215	0.570213	0.547294	0.528289	0.552138	0.609142	0.566967	0.550997	0.578378	0.542688	0.540979	0.55985	0.607069	0.573319	0.528799	0.587614	0.587035	0.561096	0.542294	0.580043	0.536451	0.552104	0.552397	0.557648	0.552338	0.586683	0.618307	0.544085	0.570628	0	0.583184	0.550963	0.565363
building_98	0.570806	0.558398	0.586631	0.596819	0.606114	0.551843	0.566089	0.570179	0.60137	0.576382	0.586901	0.560583	0.552804	0.637007	0.579454	0.566969	0.612041	0.581254	0.573728	0.569413	0.588777	0.562889	0.589778	0.59823	0.566689	0.561752	0.573619	0.584788	0.592248	0.586559	0.582184	0.593223	0.567435	0.607665	0.533039	0.622927	0.615547	0.579688	0.616448	0.596934	0.539618	0.607327	0.59037	0.589053	0.589009	0.562897	0.586975	0.605355	0.583086	0.622305	0.605997	0.57408	0.547861	0.633257	0.612466	0.579773	0.578534	0.607265	0.577179	0.59044	0.595497	0.570496	0.59687	0.556351	0.579303	0.616137	0.574475	0.601103	0.58046	0.587376	0.559101	0.567737	0.623588	0.568506	0.588553	0.581041	0.561501	0.56658	0.554257	0.624715	0.554704	0.537518	0.583385	0.5933	0.594031	0.574554	0.577308	0.555176	0.588457	0.582068	0.595091	0.587216	0.564595	0.616081	0.56009	0.586688	0.583184	0	0.56341	0.616756
building_99	0.564877	0.547513	0.564281	0.581199	0.553504	0.536413	0.558991	0.532282	0.559689	0.559406	0.597757	0.54301	0.544498	0.613064	0.551543	0.547187	0.609602	0.588239	0.535597	0.557775	0.575502	0.555836	0.583084	0.585765	0.547597	0.562755	0.552455	0.582599	0.577798	0.565316	0.590975	0.572249	0.602588	0.591254	0.544255	0.592209	0.57958	0.579092	0.60152	0.561778	0.550753	0.564701	0.551315	0.56275	0.566876	0.57059	0.558944	0.581521	0.572706	0.586747	0.545363	0.56771	0.547782	0.621673	0.56457	0.535406	0.603104	0.599315	0.587537	0.593873	0.540255	0.569172	0.564862	0.57419	0.561433	0.596781	0.5351	0.569076	0.580058	0.553414	0.530151	0.550869	0.622156	0.567115	0.592353	0.573147	0.528476	0.564573	0.542306	0.59357	0.552148	0.538787	0.585308	0.574115	0.556421	0.553515	0.589288	0.561092	0.566318	0.554708	0.566837	0.571597	0.561787	0.623177	0.54021	0.57192	0.550963	0.56341	0	0.587931
building_100	0.58083	0.555826	0.583508	0.582644	0.615217	0.56588	0.57429	0.53848	0.591009	0.578854	0.613431	0.570571	0.581773	0.609301	0.558583	0.570786	0.615168	0.596624	0.56056	0.578712	0.584998	0.579126	0.604307	0.594301	0.559726	0.589952	0.595817	0.582886	0.6134	0.556001	0.597559	0.5937	0.626038	0.573749	0.571391	0.573112	0.62922	0.585367	0.61557	0.604669	0.596481	0.606654	0.621928	0.573564	0.598439	0.57976	0.564385	0.586504	0.579788	0.558644	0.578412	0.608509	0.561172	0.614596	0.6172	0.5575	0.610689	0.610277	0.572867	0.607002	0.572156	0.582814	0.584731	0.576227	0.588492	0.596586	0.596025	0.595338	0.612479	0.562968	0.559985	0.566325	0.640455	0.570617	0.617803	0.613449	0.5811	0.597419	0.567843	0.611622	0.548498	0.550096	0.596417	0.59275	0.582642	0.572523	0.621207	0.58383	0.586795	0.594415	0.585551	0.604125	0.568221	0.618148	0.571081	0.576441	0.565363	0.616756	0.587931	0
